epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
14,25.3772,0.96559,0.92699,0.57456,0.00301,0.09211,0.81824,0.88421,0.88426,0.60936,0.82996,0.87368,0.878,0.55359,1.03743,1.05065,0.66187,0.00525,0,0.0019571,0.0019571,0.0019571
15,27.1674,0.87892,0.98231,0.49051,0.00308,0.07361,0.87375,0.84995,0.90223,0.65522,0.83996,0.83158,0.85677,0.55061,0.94309,1.08646,0.63779,0.00494,0,0.0019538,0.0019538,0.0019538
16,29.0329,0.86872,0.88564,0.47852,0.00247,0.11935,0.87375,0.84995,0.90223,0.65522,0.83996,0.83158,0.85677,0.55061,0.94309,1.08646,0.63779,0.00494,0,0.0019505,0.0019505,0.0019505
17,30.8084,0.95825,1.17873,0.57183,0.00252,0.1427,0.83592,0.88421,0.898,0.6617,0.83592,0.88421,0.88917,0.54969,0.93568,1.2652,0.6519,0.00508,0,0.0019472,0.0019472,0.0019472
18,32.8206,0.87704,0.90129,0.51095,0.00269,0.15864,0.84813,0.87018,0.89629,0.65731,0.83935,0.86163,0.87217,0.54047,0.94638,1.29735,0.68836,0.00502,0,0.0019439,0.0019439,0.0019439
19,34.5431,0.92079,0.92116,0.45484,0.00243,0.14536,0.87029,0.87108,0.87854,0.62889,0.85661,0.85943,0.85991,0.52077,1.01972,1.31949,0.67666,0.00556,0,0.0019406,0.0019406,0.0019406
20,36.2679,0.84902,0.80732,0.433,0.00266,0.06026,0.87029,0.87108,0.87854,0.62889,0.85661,0.85943,0.85991,0.52077,1.01972,1.31949,0.67666,0.00556,0,0.0019373,0.0019373,0.0019373
21,38.136,0.91832,0.87949,0.49779,0.00278,0.07217,0.88751,0.85814,0.87985,0.63665,0.88007,0.84912,0.86934,0.53666,0.98372,1.33473,0.71237,0.0052,0,0.001934,0.001934,0.001934
22,40.0127,0.8886,0.89205,0.57774,0.00257,0.1175,0.86291,0.86136,0.88016,0.64516,0.84075,0.89123,0.89196,0.56401,1.0039,1.34748,0.70823,0.00517,0,0.0019307,0.0019307,0.0019307
23,41.8047,0.85064,0.80196,0.51512,0.00287,0.12336,0.86291,0.86136,0.88016,0.64516,0.84075,0.89123,0.89196,0.56401,1.0039,1.34748,0.70823,0.00517,0,0.0019274,0.0019274,0.0019274
24,43.6646,0.7416,0.7099,0.42164,0.00233,0.0727,0.81341,0.88421,0.862,0.60491,0.86199,0.91579,0.91975,0.58368,1.08303,1.37792,0.75352,0.00555,0,0.0019241,0.0019241,0.0019241
25,45.4048,0.8752,0.85089,0.48025,0.00283,0.05879,0.86578,0.89123,0.90541,0.64545,0.88632,0.90277,0.92519,0.58779,1.03669,1.22335,0.60865,0.00527,0,0.0019208,0.0019208,0.0019208
26,47.4873,0.87653,0.84031,0.44456,0.00275,0.14043,0.88389,0.88147,0.92112,0.66255,0.90426,0.88772,0.93463,0.57826,1.00302,1.23233,0.62798,0.00527,0,0.0019175,0.0019175,0.0019175
27,49.2526,0.76582,0.7012,0.41386,0.00295,0.11523,0.88389,0.88147,0.92112,0.66255,0.90426,0.88772,0.93463,0.57826,1.00302,1.23233,0.62798,0.00527,0,0.0019142,0.0019142,0.0019142
28,51.1245,0.87404,0.95324,0.43821,0.00314,0.05911,0.88954,0.90424,0.92023,0.67123,0.89986,0.91438,0.92065,0.55641,0.94938,1.03471,0.58343,0.00497,0,0.0019109,0.0019109,0.0019109
29,52.926,0.86442,0.92389,0.46792,0.00246,0.05737,0.90333,0.88528,0.92713,0.68498,0.93415,0.89592,0.94346,0.56672,0.95176,0.84205,0.56594,0.00518,0,0.0019076,0.0019076,0.0019076
30,54.7833,0.7967,0.83178,0.40674,0.00254,0.06226,0.90333,0.88528,0.92713,0.68498,0.93415,0.89592,0.94346,0.56672,0.95176,0.84205,0.56594,0.00518,0,0.0019043,0.0019043,0.0019043
31,56.5855,0.81822,0.83048,0.40689,0.0025,0.05494,0.91923,0.87853,0.92387,0.68375,0.93435,0.89889,0.94324,0.58157,0.9292,0.88685,0.54783,0.00475,0,0.001901,0.001901,0.001901
32,58.411,0.79651,0.77388,0.37596,0.00288,0.05839,0.89059,0.87368,0.92282,0.66651,0.90284,0.88421,0.91729,0.5654,0.95828,0.92009,0.60659,0.00484,0,0.0018977,0.0018977,0.0018977
33,60.206,0.85086,0.99008,0.46209,0.00225,0.1048,0.93792,0.85614,0.91687,0.66951,0.90496,0.90208,0.91958,0.55962,0.91499,0.94627,0.62691,0.00479,0,0.0018944,0.0018944,0.0018944
34,61.86,0.77836,0.80419,0.40198,0.00215,0.06818,0.93792,0.85614,0.91687,0.66951,0.90496,0.90208,0.91958,0.55962,0.91499,0.94627,0.62691,0.00479,0,0.0018911,0.0018911,0.0018911
35,63.6405,0.7845,0.83268,0.38583,0.00231,0.06844,0.92234,0.88421,0.90338,0.67838,0.91868,0.8807,0.9022,0.53667,0.84713,1.15094,0.56463,0.00442,0,0.0018878,0.0018878,0.0018878
36,65.5363,0.7568,0.85305,0.4178,0.00186,0.05381,0.91999,0.88762,0.9093,0.67858,0.92363,0.89112,0.90956,0.54656,0.88362,1.13742,0.54745,0.00447,0,0.0018845,0.0018845,0.0018845
37,67.5531,0.72972,0.78968,0.36924,0.00198,0.05162,0.92173,0.86771,0.90512,0.65053,0.92835,0.87018,0.91289,0.55322,0.97142,1.10053,0.57016,0.00472,0,0.0018812,0.0018812,0.0018812
38,69.2876,0.76778,0.78071,0.3902,0.00225,0.05356,0.92173,0.86771,0.90512,0.65053,0.92835,0.87018,0.91289,0.55322,0.97142,1.10053,0.57016,0.00472,0,0.0018779,0.0018779,0.0018779
39,71.1818,0.76096,0.81292,0.4254,0.00222,0.07556,0.92413,0.85482,0.90737,0.64656,0.91369,0.85431,0.90783,0.54702,0.99488,1.1599,0.56967,0.00503,0,0.0018746,0.0018746,0.0018746
40,72.9546,0.78767,0.70787,0.41089,0.00256,0.06113,0.91842,0.86908,0.91739,0.66289,0.91264,0.87976,0.91854,0.56135,0.95324,1.1971,0.53902,0.0047,0,0.0018713,0.0018713,0.0018713
41,74.9394,0.77384,0.86347,0.42384,0.00212,0.0539,0.91842,0.86908,0.91739,0.66289,0.91264,0.87976,0.91854,0.56135,0.95324,1.1971,0.53902,0.0047,0,0.001868,0.001868,0.001868
42,76.6858,0.81922,0.88485,0.38279,0.00232,0.0605,0.86441,0.85003,0.89139,0.66312,0.88089,0.8807,0.91184,0.56516,0.89465,1.30244,0.56571,0.00445,0,0.0018647,0.0018647,0.0018647
43,78.5189,0.70643,0.8251,0.37455,0.002,0.07085,0.88021,0.85083,0.89936,0.66631,0.83872,0.91237,0.91116,0.55707,0.89663,1.32718,0.53357,0.00458,0,0.0018614,0.0018614,0.0018614
44,80.431,0.75337,0.76971,0.42984,0.00228,0.07589,0.89596,0.85263,0.89842,0.66755,0.8621,0.92126,0.91238,0.55905,0.90888,1.29563,0.51923,0.00464,0,0.0018581,0.0018581,0.0018581
45,82.3095,0.71564,0.74964,0.385,0.00205,0.04713,0.89596,0.85263,0.89842,0.66755,0.8621,0.92126,0.91238,0.55905,0.90888,1.29563,0.51923,0.00464,0,0.0018548,0.0018548,0.0018548
46,84.0561,0.77939,0.7397,0.37434,0.00304,0.16766,0.87099,0.90021,0.90984,0.66992,0.91089,0.87719,0.9152,0.56297,0.90722,1.27735,0.55319,0.00462,0,0.0018515,0.0018515,0.0018515
47,86.0468,0.80149,0.75659,0.3794,0.0035,0.06924,0.87975,0.89845,0.91654,0.66465,0.89417,0.90877,0.91736,0.55994,0.92701,1.21129,0.55532,0.00456,0,0.0018482,0.0018482,0.0018482
48,87.8052,0.77595,0.73853,0.406,0.00291,0.09118,0.87975,0.89845,0.91654,0.66465,0.89417,0.90877,0.91736,0.55994,0.92701,1.21129,0.55532,0.00456,0,0.0018449,0.0018449,0.0018449
49,89.6746,0.67921,0.6712,0.3358,0.00225,0.05522,0.89092,0.87719,0.90962,0.66771,0.91918,0.89825,0.93574,0.55788,0.90363,1.32582,0.49719,0.00434,0,0.0018416,0.0018416,0.0018416
50,91.5444,0.68653,0.69846,0.37903,0.00238,0.14432,0.91525,0.85263,0.91732,0.6577,0.91566,0.91425,0.94413,0.55835,0.94882,1.30472,0.5478,0.00455,0,0.0018383,0.0018383,0.0018383
51,93.5524,0.69824,0.73073,0.40525,0.00224,0.14451,0.89529,0.86999,0.90087,0.64923,0.95099,0.88519,0.94494,0.56306,0.95532,1.44696,0.53141,0.00496,0,0.001835,0.001835,0.001835
52,95.2868,0.68046,0.72403,0.3571,0.00193,0.12338,0.89529,0.86999,0.90087,0.64923,0.95099,0.88519,0.94494,0.56306,0.95532,1.44696,0.53141,0.00496,0,0.0018317,0.0018317,0.0018317
53,96.9551,0.70361,0.61978,0.37056,0.00237,0.15549,0.90438,0.86667,0.90124,0.65679,0.94501,0.90452,0.95,0.56798,0.94033,1.50872,0.52911,0.00487,0,0.0018284,0.0018284,0.0018284
54,98.7382,0.75562,0.93101,0.39851,0.002,0.05861,0.90314,0.87018,0.91291,0.66589,0.93956,0.90526,0.94624,0.57476,0.89836,1.31922,0.51007,0.00442,0,0.0018251,0.0018251,0.0018251
55,100.608,0.72208,0.94041,0.379,0.00179,0.12768,0.90314,0.87018,0.91291,0.66589,0.93956,0.90526,0.94624,0.57476,0.89836,1.31922,0.51007,0.00442,0,0.0018218,0.0018218,0.0018218
56,102.386,0.72924,0.85644,0.3665,0.00196,0.05319,0.88872,0.89123,0.90773,0.65227,0.93001,0.90175,0.93488,0.56229,0.91797,1.19992,0.5581,0.00435,0,0.0018185,0.0018185,0.0018185
57,104.17,0.77484,0.83854,0.41945,0.00248,0.25437,0.90286,0.87018,0.89759,0.65273,0.93725,0.90175,0.94246,0.55745,0.89862,1.2575,0.56652,0.0043,0,0.0018152,0.0018152,0.0018152
58,105.917,0.68199,0.79841,0.34687,0.00176,0.08085,0.90111,0.89474,0.90049,0.65309,0.93281,0.93333,0.94666,0.57319,0.88387,1.27477,0.51888,0.00432,0,0.0018119,0.0018119,0.0018119
59,107.584,0.69673,0.71481,0.35316,0.00229,0.09131,0.90111,0.89474,0.90049,0.65309,0.93281,0.93333,0.94666,0.57319,0.88387,1.27477,0.51888,0.00432,0,0.0018086,0.0018086,0.0018086
60,109.363,0.6838,0.73226,0.33293,0.00195,0.04733,0.9056,0.85614,0.88198,0.64301,0.9524,0.90175,0.95418,0.5724,0.90353,1.47063,0.5241,0.00461,0,0.0018053,0.0018053,0.0018053
61,111.233,0.64389,0.76484,0.36534,0.00193,0.27599,0.87157,0.88102,0.88485,0.63881,0.9197,0.92632,0.9397,0.56199,0.89477,1.41949,0.65147,0.00439,0,0.001802,0.001802,0.001802
62,113.087,0.65612,0.75875,0.33965,0.00167,0.11074,0.87157,0.88102,0.88485,0.63881,0.9197,0.92632,0.9397,0.56199,0.89477,1.41949,0.65147,0.00439,0,0.0017987,0.0017987,0.0017987
63,114.856,0.6722,0.71939,0.34256,0.00177,0.09504,0.88857,0.87018,0.88064,0.63686,0.92602,0.91228,0.92526,0.5469,0.93515,1.46628,0.71042,0.00434,0,0.0017954,0.0017954,0.0017954
64,116.489,0.7307,0.7627,0.35596,0.00198,0.18486,0.89025,0.85614,0.86976,0.631,0.93331,0.90175,0.91399,0.53218,0.95503,1.41294,0.67414,0.00469,0,0.0017921,0.0017921,0.0017921
65,118.406,0.71291,0.67176,0.35585,0.0024,0.19937,0.88622,0.84561,0.88126,0.62325,0.91512,0.87011,0.90831,0.51718,1.00379,1.42401,0.6808,0.00508,0,0.0017888,0.0017888,0.0017888
66,120.293,0.64896,0.71637,0.34797,0.00211,0.07896,0.88622,0.84561,0.88126,0.62325,0.91512,0.87011,0.90831,0.51718,1.00379,1.42401,0.6808,0.00508,0,0.0017855,0.0017855,0.0017855
67,122.08,0.72542,0.78492,0.37229,0.00239,0.06222,0.90004,0.85303,0.88481,0.62816,0.91863,0.87151,0.91098,0.52968,0.99453,1.35763,0.68645,0.00516,0,0.0017822,0.0017822,0.0017822
68,123.857,0.73082,0.87551,0.36789,0.0022,0.2026,0.8862,0.85614,0.87789,0.62747,0.91935,0.88772,0.91862,0.55192,0.97819,1.45677,0.66159,0.00503,0,0.0017789,0.0017789,0.0017789
69,125.527,0.69553,0.70845,0.33006,0.00222,0.08677,0.90026,0.82347,0.87998,0.63575,0.88857,0.89537,0.92339,0.56865,0.96061,1.50737,0.61673,0.00474,0,0.0017756,0.0017756,0.0017756
70,127.184,0.64604,0.69957,0.37392,0.00182,0.07402,0.90026,0.82347,0.87998,0.63575,0.88857,0.89537,0.92339,0.56865,0.96061,1.50737,0.61673,0.00474,0,0.0017723,0.0017723,0.0017723
71,129.115,0.68612,0.82596,0.41317,0.0027,0.08413,0.89826,0.83509,0.87932,0.64019,0.87894,0.89474,0.9176,0.56894,0.95674,1.43542,0.66871,0.00466,0,0.001769,0.001769,0.001769
72,131,0.72368,0.953,0.37698,0.00358,0.20232,0.91252,0.84185,0.87563,0.63361,0.92317,0.88533,0.92747,0.57806,0.99331,1.35821,0.67039,0.00487,0,0.0017657,0.0017657,0.0017657
73,132.878,0.62204,0.59372,0.3049,0.00191,0.06007,0.91252,0.84185,0.87563,0.63361,0.92317,0.88533,0.92747,0.57806,0.99331,1.35821,0.67039,0.00487,0,0.0017624,0.0017624,0.0017624
74,134.788,0.73601,0.78883,0.35954,0.00201,0.057,0.92753,0.84912,0.88671,0.64098,0.93266,0.88772,0.9212,0.57878,0.95105,1.1659,0.66637,0.00453,0,0.0017591,0.0017591,0.0017591
75,136.682,0.6912,0.75096,0.34523,0.00197,0.0721,0.93175,0.81433,0.88076,0.63952,0.95192,0.8337,0.90782,0.55207,0.92725,1.19913,0.65375,0.00444,0,0.0017558,0.0017558,0.0017558
76,138.585,0.72121,0.73074,0.34715,0.00238,0.14037,0.88033,0.80016,0.86264,0.63486,0.91338,0.82807,0.90752,0.55465,0.90218,1.45231,0.7078,0.00433,0,0.0017525,0.0017525,0.0017525
77,140.35,0.73862,0.75765,0.36714,0.0024,0.10323,0.88033,0.80016,0.86264,0.63486,0.91338,0.82807,0.90752,0.55465,0.90218,1.45231,0.7078,0.00433,0,0.0017492,0.0017492,0.0017492
78,142.244,0.69506,0.68486,0.38521,0.00218,0.08082,0.92342,0.83509,0.88018,0.64432,0.9458,0.85724,0.92449,0.56388,0.91767,1.46567,0.64269,0.0046,0,0.0017459,0.0017459,0.0017459
79,144.261,0.64909,0.70696,0.35509,0.00191,0.08434,0.91588,0.84045,0.87742,0.63803,0.94721,0.85965,0.92057,0.5628,0.95294,1.32233,0.72395,0.00504,0,0.0017426,0.0017426,0.0017426
80,146.025,0.68082,0.74886,0.34375,0.00211,0.11896,0.91588,0.84045,0.87742,0.63803,0.94721,0.85965,0.92057,0.5628,0.95294,1.32233,0.72395,0.00504,0,0.0017393,0.0017393,0.0017393
81,147.769,0.63052,0.65041,0.31352,0.00203,0.12709,0.89867,0.84017,0.87991,0.64423,0.92492,0.86456,0.93398,0.57446,0.93931,1.18954,0.6247,0.00478,0,0.001736,0.001736,0.001736
82,149.647,0.60623,0.64005,0.31466,0.00178,0.09641,0.92426,0.87018,0.90365,0.6631,0.94035,0.88509,0.9369,0.57256,0.92448,1.11832,0.55644,0.00453,0,0.0017327,0.0017327,0.0017327
83,151.359,0.68722,0.75635,0.32891,0.00177,0.08393,0.9452,0.86667,0.9069,0.67288,0.95696,0.8807,0.93714,0.5588,0.91069,1.09455,0.51788,0.00442,0,0.0017294,0.0017294,0.0017294
84,153.074,0.6101,0.65522,0.27002,0.00223,0.06263,0.9452,0.86667,0.9069,0.67288,0.95696,0.8807,0.93714,0.5588,0.91069,1.09455,0.51788,0.00442,0,0.0017261,0.0017261,0.0017261
85,154.822,0.7054,0.72526,0.33801,0.00208,0.14325,0.91487,0.87368,0.90178,0.66579,0.92251,0.89123,0.92482,0.55695,0.92986,1.08313,0.55109,0.00442,0,0.0017228,0.0017228,0.0017228
86,156.7,0.65944,0.70445,0.31689,0.00205,0.07381,0.93262,0.86316,0.90265,0.68001,0.94057,0.88858,0.9351,0.56695,0.87729,1.07369,0.53503,0.00427,0,0.0017195,0.0017195,0.0017195
87,158.445,0.70305,0.71346,0.3558,0.00222,0.08412,0.93262,0.86316,0.90265,0.68001,0.94057,0.88858,0.9351,0.56695,0.87729,1.07369,0.53503,0.00427,0,0.0017162,0.0017162,0.0017162
88,160.274,0.61704,0.70769,0.28122,0.00191,0.07322,0.95779,0.84912,0.90464,0.67862,0.94559,0.8807,0.92699,0.5787,0.87627,1.06328,0.56295,0.00427,0,0.0017129,0.0017129,0.0017129
89,162.121,0.71809,0.69548,0.34103,0.0022,0.15774,0.93557,0.86667,0.91264,0.66004,0.93118,0.91228,0.94572,0.58774,0.96535,1.13163,0.54584,0.00495,0,0.0017096,0.0017096,0.0017096
90,163.881,0.64034,0.68531,0.29371,0.00212,0.15602,0.92219,0.87325,0.90718,0.66591,0.94812,0.89773,0.94644,0.59305,0.94954,1.36049,0.56307,0.00485,0,0.0017063,0.0017063,0.0017063
91,165.667,0.67886,0.71963,0.33664,0.00185,0.11452,0.92219,0.87325,0.90718,0.66591,0.94812,0.89773,0.94644,0.59305,0.94954,1.36049,0.56307,0.00485,0,0.001703,0.001703,0.001703
92,167.448,0.67072,0.73797,0.32977,0.00158,0.07787,0.89626,0.84912,0.87448,0.64389,0.9408,0.89225,0.93124,0.57963,0.92804,1.74855,0.66108,0.00472,0,0.0016997,0.0016997,0.0016997
93,169.342,0.73953,0.78956,0.31782,0.00197,0.15145,0.894,0.84561,0.876,0.64331,0.94299,0.89825,0.93192,0.57196,0.93209,1.71402,0.64964,0.00489,0,0.0016964,0.0016964,0.0016964
94,171.095,0.6935,0.76499,0.32675,0.00182,0.14233,0.894,0.84561,0.876,0.64331,0.94299,0.89825,0.93192,0.57196,0.93209,1.71402,0.64964,0.00489,0,0.0016931,0.0016931,0.0016931
95,173.096,0.68757,0.80561,0.32433,0.00187,0.14289,0.87841,0.8386,0.8724,0.62304,0.92145,0.87368,0.92727,0.54917,1.02076,1.35614,0.68178,0.00574,0,0.0016898,0.0016898,0.0016898
96,174.825,0.66999,0.77402,0.33292,0.00191,0.05359,0.91798,0.80351,0.87401,0.6198,0.88798,0.89009,0.9121,0.53906,1.04928,1.28408,0.64715,0.00563,0,0.0016865,0.0016865,0.0016865
97,176.555,0.73408,0.76964,0.37032,0.0023,0.05941,0.91078,0.78947,0.86216,0.62395,0.91398,0.8575,0.9127,0.54504,0.95678,1.34994,0.6224,0.00469,0,0.0016832,0.0016832,0.0016832
98,178.356,0.69121,0.7052,0.32789,0.00189,0.06887,0.91078,0.78947,0.86216,0.62395,0.91398,0.8575,0.9127,0.54504,0.95678,1.34994,0.6224,0.00469,0,0.0016799,0.0016799,0.0016799
99,180.2,0.66068,0.69882,0.30479,0.00173,0.15882,0.91509,0.83189,0.87865,0.64091,0.89844,0.89825,0.90899,0.55253,0.93394,1.48242,0.66225,0.00447,0,0.0016766,0.0016766,0.0016766
100,182.078,0.60588,0.59429,0.3132,0.00185,0.08948,0.93595,0.82043,0.88369,0.65658,0.88784,0.91657,0.92053,0.5754,0.94777,1.48201,0.56595,0.0046,0,0.0016733,0.0016733,0.0016733
101,183.87,0.73588,0.76629,0.34931,0.00226,0.31005,0.92376,0.81754,0.88312,0.66317,0.93524,0.89123,0.92795,0.58747,0.92797,1.28184,0.57196,0.0047,0,0.00167,0.00167,0.00167
