epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,487.742,0.91735,0.93366,0.67485,0.00482,0.08625,0.89107,0.85386,0.92439,0.74497,0.91194,0.87176,0.95654,0.69041,0.7056,0.67155,0.54634,0.00387,0,0.0019109,0.0019109,0.0019109
29,504.142,0.85149,0.88472,0.63806,0.00428,0.08357,0.8863,0.87205,0.94517,0.77408,0.92133,0.85185,0.95635,0.7086,0.70528,0.45997,0.42825,0.00415,0,0.0019076,0.0019076,0.0019076
30,521.237,0.82729,0.86015,0.61861,0.00413,0.06248,0.89123,0.89899,0.95871,0.82978,0.89063,0.92593,0.97325,0.72789,0.58346,0.46673,0.36719,0.00309,0,0.0019043,0.0019043,0.0019043
31,538.13,0.88171,0.83327,0.61375,0.00464,0.06818,0.91741,0.88215,0.96242,0.80292,0.90456,0.90909,0.97109,0.7146,0.67354,0.45046,0.40284,0.00385,0,0.001901,0.001901,0.001901
32,554.58,0.83145,0.82106,0.59229,0.00424,0.05726,0.9265,0.89899,0.96942,0.82734,0.91382,0.93266,0.97891,0.7387,0.60289,0.45691,0.34681,0.00325,0,0.0018977,0.0018977,0.0018977
33,571.25,0.78469,0.78303,0.57916,0.0039,0.05864,0.93641,0.89248,0.97189,0.83137,0.90407,0.94613,0.97992,0.74316,0.58987,0.47008,0.33007,0.00319,0,0.0018944,0.0018944,0.0018944
34,587.809,0.79024,0.81825,0.57427,0.00392,0.06239,0.86952,0.92256,0.96176,0.81719,0.87931,0.92929,0.96629,0.72857,0.64106,0.42866,0.3897,0.0034,0,0.0018911,0.0018911,0.0018911
35,603.997,0.78915,0.78584,0.56643,0.00392,0.07826,0.91968,0.88674,0.95292,0.80372,0.929,0.93603,0.98038,0.73239,0.64036,0.4202,0.37712,0.00352,0,0.0018878,0.0018878,0.0018878
36,620.085,0.82191,0.79138,0.56752,0.00419,0.101,0.93094,0.90778,0.96689,0.83015,0.93785,0.91451,0.97798,0.7176,0.57395,0.47309,0.35222,0.0032,0,0.0018845,0.0018845,0.0018845
37,636.226,0.79004,0.78312,0.56432,0.00404,0.06493,0.88941,0.88215,0.94099,0.79036,0.92087,0.90119,0.97315,0.73628,0.64538,0.45577,0.42396,0.00334,0,0.0018812,0.0018812,0.0018812
38,652.17,0.83562,0.78515,0.57806,0.00436,0.07367,0.89137,0.90572,0.96001,0.82334,0.90731,0.92285,0.97317,0.73327,0.60899,0.4306,0.40369,0.0034,0,0.0018779,0.0018779,0.0018779
39,668.802,0.81611,0.79305,0.56243,0.00407,0.08099,0.89619,0.89562,0.96183,0.82842,0.90385,0.91794,0.97612,0.74523,0.58786,0.47995,0.35202,0.00314,0,0.0018746,0.0018746,0.0018746
40,685.078,0.79982,0.7547,0.52613,0.00408,0.06231,0.92157,0.92256,0.97237,0.84149,0.9283,0.92929,0.97958,0.74897,0.5626,0.42466,0.32932,0.00306,0,0.0018713,0.0018713,0.0018713
41,702.057,0.75353,0.73746,0.50674,0.00369,0.05517,0.91499,0.92256,0.97365,0.814,0.92322,0.93603,0.98175,0.72814,0.65433,0.51404,0.36913,0.00374,0,0.001868,0.001868,0.001868
42,718.273,0.77061,0.73096,0.51388,0.00382,0.05675,0.8939,0.94949,0.97588,0.84643,0.90024,0.95623,0.98139,0.76262,0.563,0.40482,0.30578,0.00305,0,0.0018647,0.0018647,0.0018647
43,734.551,0.78157,0.72805,0.53553,0.00417,0.09549,0.92676,0.91582,0.9779,0.83252,0.92476,0.9104,0.97698,0.74348,0.591,0.40485,0.31817,0.00324,0,0.0018614,0.0018614,0.0018614
44,750.524,0.77187,0.73541,0.54373,0.00422,0.0863,0.92842,0.91713,0.97142,0.81589,0.93865,0.92723,0.98335,0.74938,0.61868,0.46138,0.35095,0.00334,0,0.0018581,0.0018581,0.0018581
45,766.703,0.77363,0.7246,0.53728,0.00392,0.09689,0.92571,0.91246,0.97111,0.82644,0.93578,0.94276,0.98338,0.751,0.62741,0.40578,0.34892,0.00346,0,0.0018548,0.0018548,0.0018548
46,783.131,0.82065,0.76377,0.56108,0.00435,0.11167,0.9491,0.93603,0.98444,0.82863,0.94636,0.95051,0.98654,0.75615,0.62291,0.40021,0.29171,0.00352,0,0.0018515,0.0018515,0.0018515
47,799.178,0.78416,0.72945,0.52739,0.00397,0.10737,0.94431,0.94276,0.98019,0.82682,0.94956,0.95083,0.98774,0.71843,0.5818,0.4185,0.28509,0.0033,0,0.0018482,0.0018482,0.0018482
48,815.48,0.77072,0.70585,0.5048,0.00387,0.11978,0.92526,0.89226,0.95722,0.81576,0.94272,0.90909,0.97541,0.73562,0.60939,0.42051,0.37876,0.00325,0,0.0018449,0.0018449,0.0018449
49,831.543,0.78228,0.7673,0.55803,0.00397,0.13557,0.93317,0.92256,0.97695,0.82684,0.93957,0.94228,0.98245,0.75913,0.62608,0.4192,0.32295,0.00355,0,0.0018416,0.0018416,0.0018416
50,848.318,0.74116,0.71902,0.51298,0.00363,0.08338,0.95079,0.91075,0.9707,0.82476,0.96133,0.92085,0.97899,0.75308,0.64036,0.41375,0.33239,0.00358,0,0.0018383,0.0018383,0.0018383
51,864.448,0.74604,0.69643,0.51048,0.00386,0.05411,0.94797,0.94613,0.98475,0.84973,0.95021,0.94949,0.98669,0.7592,0.58025,0.3808,0.27566,0.00317,0,0.001835,0.001835,0.001835
52,880.963,0.7439,0.67831,0.50052,0.00369,0.05745,0.92797,0.92929,0.97538,0.83173,0.93469,0.93603,0.98299,0.75996,0.60409,0.38153,0.29877,0.00326,0,0.0018317,0.0018317,0.0018317
53,896.959,0.73953,0.68576,0.50078,0.00382,0.05179,0.94919,0.94344,0.98512,0.85873,0.95594,0.94958,0.98791,0.76813,0.55078,0.37416,0.26416,0.00301,0,0.0018284,0.0018284,0.0018284
54,913.201,0.7117,0.66788,0.45826,0.00354,0.06656,0.95864,0.93648,0.98627,0.85294,0.96209,0.93985,0.98808,0.75994,0.5362,0.38105,0.25221,0.00294,0,0.0018251,0.0018251,0.0018251
55,929.702,0.73075,0.63782,0.46199,0.00372,0.04892,0.93883,0.93012,0.98178,0.86206,0.94222,0.93348,0.98425,0.76591,0.53514,0.39049,0.2978,0.00298,0,0.0018218,0.0018218,0.0018218
56,946.137,0.73285,0.65295,0.4822,0.00376,0.07556,0.94177,0.92575,0.98087,0.86151,0.93544,0.92593,0.98165,0.75816,0.53888,0.36571,0.28638,0.00299,0,0.0018185,0.0018185,0.0018185
57,962.198,0.78396,0.67806,0.48314,0.00389,0.10499,0.93567,0.93053,0.97642,0.82316,0.94244,0.93726,0.98221,0.76131,0.6784,0.39191,0.32939,0.00379,0,0.0018152,0.0018152,0.0018152
58,978.347,0.80534,0.72569,0.51666,0.00408,0.08433,0.91648,0.91246,0.96527,0.81543,0.93627,0.94949,0.98393,0.77251,0.64328,0.41455,0.33341,0.00382,0,0.0018119,0.0018119,0.0018119
59,994.662,0.74478,0.69522,0.48155,0.00368,0.08503,0.96298,0.90236,0.98292,0.84678,0.96658,0.90572,0.98532,0.77585,0.57319,0.37743,0.27446,0.00301,0,0.0018086,0.0018086,0.0018086
60,1010.96,0.70882,0.6524,0.46973,0.00354,0.08017,0.95341,0.89577,0.97945,0.84791,0.89782,0.9596,0.98145,0.75949,0.53081,0.37443,0.28214,0.00278,0,0.0018053,0.0018053,0.0018053
61,1027.02,0.699,0.65682,0.45711,0.0035,0.06052,0.94753,0.97294,0.98813,0.87663,0.95081,0.97631,0.99021,0.78365,0.52148,0.37637,0.23608,0.0028,0,0.001802,0.001802,0.001802
62,1043.45,0.68452,0.61589,0.45058,0.00349,0.04735,0.96718,0.93266,0.9841,0.87949,0.96718,0.93266,0.9862,0.78251,0.48977,0.35822,0.24964,0.00272,0,0.0017987,0.0017987,0.0017987
63,1059.9,0.69246,0.63971,0.45186,0.00359,0.05682,0.93879,0.9295,0.98253,0.85406,0.95467,0.93603,0.98802,0.77581,0.53603,0.37002,0.27076,0.00297,0,0.0017954,0.0017954,0.0017954
64,1076.63,0.71174,0.65769,0.45791,0.00354,0.07203,0.92052,0.93596,0.979,0.85854,0.93046,0.94606,0.98449,0.75866,0.55295,0.38662,0.29159,0.00322,0,0.0017921,0.0017921,0.0017921
65,1092.86,0.69898,0.62075,0.44871,0.00346,0.0581,0.92439,0.95623,0.98096,0.86255,0.93436,0.96633,0.98616,0.78308,0.51119,0.38836,0.27318,0.00271,0,0.0017888,0.0017888,0.0017888
66,1109.12,0.67407,0.61045,0.41737,0.0033,0.05183,0.93986,0.94715,0.9866,0.87113,0.9432,0.95051,0.98707,0.77699,0.50984,0.34509,0.24648,0.00274,0,0.0017855,0.0017855,0.0017855
67,1125.32,0.67099,0.58965,0.42283,0.00337,0.07641,0.94702,0.9596,0.98846,0.88465,0.95366,0.96633,0.9894,0.78892,0.50671,0.35583,0.23422,0.00274,0,0.0017822,0.0017822,0.0017822
68,1141.67,0.66395,0.58465,0.42075,0.00331,0.04393,0.94785,0.93939,0.9845,0.87318,0.95364,0.94613,0.98807,0.79439,0.50927,0.36344,0.25998,0.00263,0,0.0017789,0.0017789,0.0017789
69,1157.82,0.66312,0.56806,0.41714,0.00339,0.04969,0.96338,0.96296,0.9912,0.87898,0.95989,0.96695,0.99099,0.78512,0.48957,0.34467,0.20898,0.00261,0,0.0017756,0.0017756,0.0017756
70,1173.93,0.67857,0.59853,0.43798,0.00329,0.08032,0.96363,0.98143,0.99231,0.87451,0.96363,0.98143,0.99231,0.77515,0.51188,0.35406,0.20432,0.00272,0,0.0017723,0.0017723,0.0017723
71,1189.91,0.70095,0.5898,0.4309,0.00367,0.07008,0.93983,0.94668,0.98648,0.86513,0.94318,0.95005,0.98738,0.78167,0.5496,0.35786,0.26517,0.00303,0,0.001769,0.001769,0.001769
72,1206.24,0.68326,0.59533,0.42801,0.0034,0.06347,0.95276,0.95067,0.98685,0.87588,0.95951,0.95741,0.98991,0.78849,0.51992,0.38721,0.23982,0.00293,0,0.0017657,0.0017657,0.0017657
73,1222.42,0.68098,0.6023,0.43773,0.00342,0.04224,0.96197,0.94276,0.98842,0.87422,0.96197,0.94276,0.98854,0.78549,0.50953,0.35741,0.22107,0.00265,0,0.0017624,0.0017624,0.0017624
74,1238.54,0.65085,0.55916,0.40658,0.00327,0.06391,0.9478,0.97826,0.99095,0.87884,0.9478,0.97826,0.99095,0.79021,0.50874,0.34524,0.21631,0.00271,0,0.0017591,0.0017591,0.0017591
75,1254.47,0.6612,0.55152,0.41895,0.00343,0.05442,0.97303,0.94276,0.9898,0.87445,0.9765,0.94613,0.99121,0.79657,0.50967,0.33906,0.2314,0.00285,0,0.0017558,0.0017558,0.0017558
76,1270.56,0.64581,0.55318,0.38842,0.00326,0.04428,0.96574,0.93939,0.988,0.87757,0.96978,0.94276,0.98938,0.78906,0.50005,0.3322,0.22899,0.00275,0,0.0017525,0.0017525,0.0017525
77,1287.24,0.62766,0.54193,0.38638,0.0031,0.06866,0.96784,0.9596,0.9903,0.8651,0.97137,0.96296,0.99183,0.78082,0.56363,0.33061,0.23306,0.0032,0,0.0017492,0.0017492,0.0017492
78,1303.8,0.62273,0.53452,0.38312,0.00306,0.06086,0.96598,0.95612,0.99097,0.89155,0.96598,0.95612,0.99082,0.79726,0.48743,0.33522,0.20454,0.00258,0,0.0017459,0.0017459,0.0017459
79,1320.39,0.64354,0.57113,0.38563,0.00319,0.07325,0.97914,0.94805,0.99091,0.87576,0.98261,0.95142,0.99193,0.79925,0.50093,0.35143,0.20666,0.00283,0,0.0017426,0.0017426,0.0017426
80,1336.62,0.62876,0.56894,0.38597,0.003,0.06598,0.97911,0.94682,0.99208,0.89929,0.97911,0.94682,0.99208,0.79863,0.48407,0.33366,0.2042,0.00248,0,0.0017393,0.0017393,0.0017393
81,1353.36,0.61826,0.56979,0.38995,0.003,0.05234,0.97326,0.9596,0.99129,0.87656,0.97282,0.96404,0.99174,0.79458,0.51757,0.3353,0.2045,0.00273,0,0.001736,0.001736,0.001736
82,1369.71,0.63496,0.539,0.38915,0.00317,0.05217,0.97599,0.95825,0.99195,0.88173,0.97599,0.95825,0.99171,0.79724,0.51285,0.3432,0.2012,0.00275,0,0.0017327,0.0017327,0.0017327
83,1386.26,0.65392,0.56957,0.3943,0.00322,0.04313,0.94733,0.96892,0.98962,0.87619,0.94404,0.96556,0.98886,0.79797,0.50694,0.34358,0.23118,0.00287,0,0.0017294,0.0017294,0.0017294
84,1402.45,0.64848,0.56088,0.39209,0.00317,0.05169,0.94154,0.97604,0.9885,0.87767,0.94478,0.97941,0.99061,0.79098,0.49589,0.34065,0.21048,0.00262,0,0.0017261,0.0017261,0.0017261
85,1418.91,0.62765,0.54256,0.36999,0.00302,0.08527,0.97619,0.96645,0.99168,0.89458,0.97619,0.96645,0.99168,0.79227,0.46361,0.33858,0.18034,0.00242,0,0.0017228,0.0017228,0.0017228
86,1435.47,0.62455,0.55051,0.38167,0.00301,0.07783,0.96966,0.9686,0.99229,0.8779,0.96592,0.9697,0.99268,0.79079,0.50783,0.33599,0.19882,0.00262,0,0.0017195,0.0017195,0.0017195
87,1451.48,0.64645,0.54402,0.39971,0.00322,0.07826,0.95433,0.94276,0.98513,0.87562,0.9621,0.9697,0.99108,0.79136,0.51131,0.38045,0.25158,0.00269,0,0.0017162,0.0017162,0.0017162
88,1467.76,0.66304,0.59779,0.4255,0.00321,0.06983,0.96978,0.97254,0.99292,0.88002,0.96978,0.97254,0.99292,0.78487,0.51828,0.34961,0.20959,0.00282,0,0.0017129,0.0017129,0.0017129
89,1484.18,0.63728,0.59483,0.39284,0.00299,0.04363,0.96616,0.9596,0.99051,0.88449,0.96616,0.9596,0.99062,0.80526,0.49598,0.33472,0.21284,0.00266,0,0.0017096,0.0017096,0.0017096
90,1500.78,0.63186,0.54775,0.38347,0.00306,0.0676,0.9789,0.96633,0.99133,0.88605,0.98231,0.9697,0.99259,0.80782,0.4989,0.3312,0.20625,0.00262,0,0.0017063,0.0017063,0.0017063
91,1516.95,0.62686,0.53747,0.38313,0.00306,0.05194,0.97567,0.94501,0.98846,0.87787,0.97914,0.94824,0.9909,0.79964,0.49262,0.32865,0.22761,0.00264,0,0.001703,0.001703,0.001703
92,1533.36,0.60484,0.54716,0.36499,0.00292,0.05549,0.97517,0.92571,0.987,0.88824,0.98224,0.93121,0.99018,0.80023,0.46093,0.32929,0.23463,0.00248,0,0.0016997,0.0016997,0.0016997
93,1549.77,0.60613,0.53735,0.3751,0.00309,0.05484,0.97107,0.97306,0.99243,0.88829,0.97443,0.97643,0.99311,0.80932,0.47991,0.32801,0.18996,0.00255,0,0.0016964,0.0016964,0.0016964
94,1565.9,0.62412,0.55781,0.37955,0.00303,0.04124,0.96785,0.96633,0.99164,0.88502,0.96785,0.96633,0.99164,0.79966,0.50052,0.32761,0.20883,0.00272,0,0.0016931,0.0016931,0.0016931
95,1582.08,0.61121,0.54618,0.37994,0.00288,0.06807,0.97979,0.97643,0.99368,0.88928,0.9767,0.98798,0.99377,0.79484,0.48149,0.32588,0.18639,0.00265,0,0.0016898,0.0016898,0.0016898
96,1598.67,0.59804,0.52806,0.36164,0.0029,0.06747,0.98486,0.95623,0.99265,0.90412,0.98853,0.9596,0.99338,0.81103,0.45832,0.32659,0.17932,0.00242,0,0.0016865,0.0016865,0.0016865
97,1615.45,0.6126,0.53028,0.37198,0.00304,0.05405,0.96902,0.94785,0.98931,0.88243,0.97979,0.95286,0.99169,0.80419,0.4751,0.32977,0.21305,0.00247,0,0.0016832,0.0016832,0.0016832
