epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,362.311,1.00271,1.80985,0.83746,0.00472,0.09842,0.75754,0.78114,0.85929,0.64809,0.63696,0.72054,0.68081,0.29109,0.95866,1.34809,0.78103,0.00538,0,0.00194654,0.00194654,0.00194654
29,373.819,0.98015,1.76981,0.83692,0.0046,0.06589,0.77616,0.81728,0.87181,0.66735,0.59027,0.69024,0.62827,0.29742,0.87686,1.33228,0.76894,0.0048,0,0.00194456,0.00194456,0.00194456
30,385.889,1.00415,1.79006,0.82559,0.00497,0.06256,0.76181,0.77537,0.84665,0.65924,0.5694,0.71044,0.66592,0.31475,0.90852,1.31618,0.78873,0.00526,0,0.00194258,0.00194258,0.00194258
31,398.048,0.99639,1.77352,0.83165,0.00457,0.07914,0.78528,0.80038,0.8644,0.66156,0.56911,0.6893,0.60254,0.29007,0.90763,1.59052,0.80413,0.00549,0,0.0019406,0.0019406,0.0019406
32,407.868,0.97669,1.79124,0.80373,0.00437,0.05811,0.78716,0.79125,0.85841,0.6337,0.58177,0.62626,0.62778,0.29526,1.00792,1.42003,0.7926,0.00586,0,0.00193862,0.00193862,0.00193862
33,417.072,0.96771,1.77372,0.82642,0.00444,0.06618,0.7292,0.81481,0.83539,0.64974,0.56565,0.70034,0.65307,0.31883,0.92079,1.32016,0.7708,0.00509,0,0.00193664,0.00193664,0.00193664
34,428.368,0.95112,1.70998,0.79832,0.00425,0.06917,0.74311,0.80808,0.85203,0.67305,0.6191,0.70034,0.67916,0.33842,0.86406,1.41076,0.77916,0.00456,0,0.00193466,0.00193466,0.00193466
35,439.694,0.96454,1.71292,0.79834,0.0045,0.06759,0.77592,0.82779,0.87692,0.68795,0.68281,0.7138,0.7178,0.34749,0.8216,1.26983,0.72137,0.00452,0,0.00193268,0.00193268,0.00193268
36,451.228,0.97185,1.62276,0.79952,0.00483,0.07324,0.82307,0.75183,0.8787,0.66782,0.5298,0.75421,0.65365,0.33107,0.95329,1.28205,0.74763,0.00573,0,0.0019307,0.0019307,0.0019307
37,462.544,0.95713,1.63715,0.78879,0.00459,0.09028,0.74658,0.82155,0.86696,0.67106,0.56107,0.71717,0.64639,0.30163,0.91307,1.27995,0.76013,0.00509,0,0.00192872,0.00192872,0.00192872
38,474.022,0.94935,1.65573,0.80666,0.00441,0.12207,0.81113,0.7953,0.87699,0.67961,0.62542,0.65213,0.66516,0.32214,0.86687,1.27323,0.70832,0.00468,0,0.00192674,0.00192674,0.00192674
39,485.411,0.98245,1.66176,0.80096,0.00473,0.06982,0.80833,0.81145,0.8759,0.68387,0.60808,0.64646,0.64317,0.32123,0.8859,1.2496,0.74759,0.00506,0,0.00192476,0.00192476,0.00192476
40,497.273,0.99255,1.64338,0.78792,0.00472,0.0748,0.79946,0.83221,0.88511,0.67791,0.60459,0.70707,0.66597,0.32871,0.90336,1.28139,0.72371,0.00496,0,0.00192278,0.00192278,0.00192278
41,508.696,0.97514,1.64075,0.79511,0.00477,0.05882,0.77096,0.82735,0.86182,0.63441,0.64423,0.70034,0.70764,0.33543,1.04612,1.17309,0.78725,0.00607,0,0.0019208,0.0019208,0.0019208
42,519.646,0.98374,1.68964,0.77866,0.00465,0.07385,0.81228,0.76094,0.86635,0.66616,0.72325,0.6835,0.73856,0.36712,0.94169,1.23883,0.7275,0.00565,0,0.00191882,0.00191882,0.00191882
43,531.624,0.95795,1.63641,0.75764,0.00446,0.06317,0.83073,0.76768,0.87221,0.67209,0.70947,0.71532,0.77429,0.40875,0.91372,1.20174,0.75142,0.00536,0,0.00191684,0.00191684,0.00191684
44,543.71,0.97215,1.6082,0.78027,0.00455,0.08556,0.80786,0.80135,0.90002,0.69805,0.70271,0.75606,0.78975,0.41752,0.89044,1.15233,0.69101,0.00481,0,0.00191486,0.00191486,0.00191486
45,555.772,0.95502,1.60998,0.77542,0.00434,0.06654,0.80043,0.79125,0.87553,0.68073,0.63871,0.80953,0.76416,0.38318,0.88136,1.20753,0.70136,0.00514,0,0.00191288,0.00191288,0.00191288
46,566.889,0.96926,1.62929,0.76049,0.00447,0.1113,0.81317,0.82067,0.89165,0.71146,0.67875,0.73401,0.75139,0.38721,0.80538,1.20645,0.7138,0.00446,0,0.0019109,0.0019109,0.0019109
47,578.467,0.96605,1.5683,0.75795,0.00475,0.05113,0.81333,0.84175,0.89773,0.68586,0.69701,0.66613,0.73491,0.35828,0.91231,1.26758,0.65646,0.00542,0,0.00190892,0.00190892,0.00190892
48,590.402,0.94307,1.56883,0.76064,0.00433,0.06078,0.81821,0.77441,0.88721,0.70005,0.6788,0.76094,0.77549,0.3949,0.86461,1.10237,0.66529,0.00476,0,0.00190694,0.00190694,0.00190694
49,601.748,0.96393,1.61719,0.76107,0.00457,0.07717,0.84482,0.86195,0.91438,0.71819,0.72362,0.77104,0.76797,0.39339,0.84999,1.12766,0.6371,0.00468,0,0.00190496,0.00190496,0.00190496
50,612.742,0.95642,1.56374,0.75196,0.00457,0.07836,0.84686,0.75758,0.88219,0.69528,0.70025,0.70707,0.75416,0.39226,0.8533,1.18043,0.71411,0.00464,0,0.00190298,0.00190298,0.00190298
51,624.092,0.95975,1.60451,0.76978,0.00458,0.0901,0.81722,0.81295,0.89414,0.70134,0.70414,0.78788,0.80158,0.41404,0.85631,1.11576,0.66443,0.00466,0,0.001901,0.001901,0.001901
52,636.023,0.95011,1.59727,0.77274,0.00441,0.06641,0.82341,0.80471,0.87916,0.69872,0.6738,0.72054,0.75955,0.38881,0.84631,1.18313,0.72177,0.00472,0,0.00189902,0.00189902,0.00189902
53,647.769,0.94953,1.54407,0.75508,0.00449,0.06041,0.75967,0.85141,0.88044,0.70375,0.69643,0.81818,0.80534,0.41732,0.86351,1.12947,0.64623,0.00473,0,0.00189704,0.00189704,0.00189704
54,660.198,0.95604,1.56414,0.76452,0.00425,0.06986,0.8175,0.81446,0.89353,0.70408,0.68076,0.72519,0.74725,0.36789,0.87433,1.1735,0.6716,0.00494,0,0.00189506,0.00189506,0.00189506
55,671.816,0.93158,1.55311,0.75795,0.00426,0.06065,0.79466,0.79798,0.87549,0.67935,0.65953,0.77104,0.75293,0.39294,0.90847,1.1301,0.67166,0.00528,0,0.00189308,0.00189308,0.00189308
56,683.487,0.94245,1.54305,0.75211,0.00427,0.06623,0.80548,0.85522,0.90509,0.71204,0.71523,0.76957,0.80689,0.42804,0.86839,1.08097,0.66537,0.00491,0,0.0018911,0.0018911,0.0018911
57,695.147,0.95735,1.51418,0.75615,0.00455,0.07442,0.78537,0.82492,0.89445,0.71232,0.7126,0.80808,0.79947,0.42004,0.8192,1.04736,0.66951,0.00444,0,0.00188912,0.00188912,0.00188912
58,706.518,0.92728,1.49023,0.73084,0.00437,0.05122,0.82514,0.79798,0.89353,0.69665,0.67831,0.75968,0.75166,0.39888,0.86508,1.40447,0.69717,0.00474,0,0.00188714,0.00188714,0.00188714
59,718.185,0.91102,1.50663,0.72709,0.00422,0.05205,0.82279,0.79727,0.88754,0.71532,0.73565,0.77104,0.80401,0.4301,0.82284,1.13533,0.68249,0.00442,0,0.00188516,0.00188516,0.00188516
60,729.975,0.91822,1.46793,0.72851,0.00429,0.05279,0.78571,0.86195,0.90469,0.7241,0.75552,0.82828,0.84998,0.44413,0.80846,1.04602,0.6295,0.00446,0,0.00188318,0.00188318,0.00188318
61,741.934,0.92555,1.49261,0.72044,0.00422,0.07425,0.84301,0.8136,0.90227,0.72617,0.72058,0.77104,0.8039,0.43462,0.84332,1.05041,0.62851,0.00463,0,0.0018812,0.0018812,0.0018812
62,753.456,0.90454,1.48307,0.72131,0.00414,0.09761,0.78012,0.86532,0.91194,0.72562,0.73573,0.81481,0.83262,0.4334,0.83202,1.04846,0.61998,0.00475,0,0.00187922,0.00187922,0.00187922
63,764.636,0.90777,1.46683,0.72584,0.0041,0.07119,0.83397,0.80135,0.90815,0.7274,0.73418,0.79125,0.82362,0.4336,0.79206,1.02767,0.62098,0.00428,0,0.00187724,0.00187724,0.00187724
64,776.311,0.92841,1.52561,0.75308,0.00438,0.0886,0.85266,0.81837,0.90819,0.72404,0.77649,0.76768,0.85376,0.45089,0.82405,1.01299,0.6277,0.00436,0,0.00187526,0.00187526,0.00187526
65,788.07,0.94791,1.49353,0.74063,0.00445,0.0577,0.78718,0.84688,0.8889,0.71897,0.73833,0.79804,0.8129,0.44681,0.81565,1.06086,0.61413,0.00443,0,0.00187328,0.00187328,0.00187328
66,798.714,0.93426,1.47771,0.74422,0.00435,0.06203,0.77212,0.82155,0.88332,0.69868,0.74391,0.75312,0.79763,0.45379,0.88359,1.06693,0.66933,0.00508,0,0.0018713,0.0018713,0.0018713
67,809.596,0.93182,1.44896,0.73829,0.0042,0.06311,0.75481,0.87066,0.88721,0.70903,0.72297,0.82598,0.83398,0.44449,0.87208,1.04244,0.65368,0.00487,0,0.00186932,0.00186932,0.00186932
68,819.175,0.90209,1.44144,0.7233,0.00415,0.04831,0.83711,0.83838,0.91956,0.74147,0.77746,0.77778,0.84579,0.44369,0.79401,0.98602,0.6458,0.0044,0,0.00186734,0.00186734,0.00186734
69,829.223,0.91849,1.42304,0.73164,0.00444,0.05423,0.8024,0.84175,0.892,0.69621,0.75362,0.79798,0.84806,0.44734,0.86899,1.05413,0.70239,0.0051,0,0.00186536,0.00186536,0.00186536
