epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
23,47.6678,0.80806,0.83531,0.45488,0.00245,0.13563,0.87147,0.89474,0.90424,0.65162,0.84661,0.87149,0.85396,0.5246,1.05026,1.4249,0.61628,0.00517,0,0.0019274,0.0019274,0.0019274
24,49.555,0.80678,0.92026,0.49198,0.00232,0.32235,0.87147,0.89474,0.90424,0.65162,0.84661,0.87149,0.85396,0.5246,1.05026,1.4249,0.61628,0.00517,0,0.0019241,0.0019241,0.0019241
25,51.3522,0.81367,0.98316,0.45186,0.0021,0.14284,0.9108,0.84561,0.8995,0.67598,0.89026,0.81404,0.8565,0.5303,0.95079,1.2231,0.56119,0.00461,0,0.0019208,0.0019208,0.0019208
26,53.1298,0.84343,0.87907,0.42945,0.00239,0.14321,0.90442,0.86328,0.89648,0.6936,0.90117,0.81404,0.84483,0.52578,0.8634,1.29687,0.54361,0.00405,0,0.0019175,0.0019175,0.0019175
27,54.8713,0.82891,0.78478,0.46164,0.00253,0.06199,0.90442,0.86328,0.89648,0.6936,0.90117,0.81404,0.84483,0.52578,0.8634,1.29687,0.54361,0.00405,0,0.0019142,0.0019142,0.0019142
28,56.7003,0.82123,0.97032,0.45978,0.00198,0.06877,0.88701,0.88144,0.89811,0.66912,0.85453,0.82456,0.83551,0.52529,0.99469,1.47085,0.63403,0.00448,0,0.0019109,0.0019109,0.0019109
29,58.7251,0.83549,0.91281,0.4506,0.00196,0.07033,0.88757,0.85965,0.88807,0.6731,0.84772,0.8204,0.82729,0.51927,0.93686,1.42914,0.60413,0.0042,0,0.0019076,0.0019076,0.0019076
30,60.6277,0.82141,0.91035,0.43744,0.00257,0.08441,0.87707,0.84561,0.88067,0.67385,0.84257,0.80702,0.83162,0.52518,0.89891,1.3698,0.59018,0.00411,0,0.0019043,0.0019043,0.0019043
31,62.5265,0.80218,0.89126,0.43919,0.00213,0.05327,0.87707,0.84561,0.88067,0.67385,0.84257,0.80702,0.83162,0.52518,0.89891,1.3698,0.59018,0.00411,0,0.001901,0.001901,0.001901
32,64.4207,0.71622,0.71085,0.40019,0.00209,0.04861,0.88236,0.83158,0.8712,0.65672,0.86143,0.81404,0.82386,0.52546,0.98654,1.53768,0.66561,0.00472,0,0.0018977,0.0018977,0.0018977
33,66.3225,0.8672,0.82117,0.42748,0.00228,0.06094,0.87751,0.83158,0.86116,0.64636,0.8664,0.82105,0.82714,0.53358,0.98543,1.70733,0.68885,0.00448,0,0.0018944,0.0018944,0.0018944
34,68.2392,0.78487,0.8698,0.42751,0.0021,0.06126,0.87751,0.83158,0.86116,0.64636,0.8664,0.82105,0.82714,0.53358,0.98543,1.70733,0.68885,0.00448,0,0.0018911,0.0018911,0.0018911
35,70.0477,0.69443,0.67167,0.35275,0.00222,0.06029,0.90532,0.82105,0.87958,0.65167,0.88199,0.8,0.83895,0.53339,0.9878,1.53933,0.69826,0.00421,0,0.0018878,0.0018878,0.0018878
36,71.8763,0.78068,0.82656,0.40685,0.00233,0.12989,0.90916,0.84912,0.87153,0.62187,0.89718,0.84912,0.88233,0.54121,1.0662,1.79442,0.7025,0.00462,0,0.0018845,0.0018845,0.0018845
37,73.7206,0.79975,0.85609,0.39817,0.00195,0.13477,0.86475,0.85249,0.87342,0.62905,0.89791,0.84912,0.89056,0.5318,0.95729,1.56989,0.65523,0.00414,0,0.0018812,0.0018812,0.0018812
38,75.527,0.70806,0.8987,0.37324,0.00183,0.05543,0.86475,0.85249,0.87342,0.62905,0.89791,0.84912,0.89056,0.5318,0.95729,1.56989,0.65523,0.00414,0,0.0018779,0.0018779,0.0018779
39,77.3894,0.83549,0.80722,0.40728,0.00223,0.09344,0.84361,0.83279,0.84309,0.63804,0.89021,0.85352,0.88405,0.54016,0.82368,1.6997,0.62256,0.0039,0,0.0018746,0.0018746,0.0018746
40,79.2481,0.83963,0.85166,0.38467,0.0024,0.05688,0.87207,0.83509,0.85381,0.63609,0.89802,0.86514,0.89534,0.5412,0.86027,1.69007,0.6362,0.00414,0,0.0018713,0.0018713,0.0018713
41,81.1919,0.82499,0.85266,0.38893,0.00222,0.07238,0.87207,0.83509,0.85381,0.63609,0.89802,0.86514,0.89534,0.5412,0.86027,1.69007,0.6362,0.00414,0,0.001868,0.001868,0.001868
42,83.1095,0.72603,0.78058,0.41265,0.00206,0.05706,0.84144,0.86316,0.86538,0.65117,0.86804,0.87704,0.88731,0.53841,0.89016,1.5457,0.629,0.00399,0,0.0018647,0.0018647,0.0018647
43,84.989,0.78044,0.99308,0.39766,0.00182,0.06295,0.88112,0.88425,0.89701,0.65017,0.86735,0.8718,0.87428,0.53067,0.99679,1.33741,0.55389,0.00448,0,0.0018614,0.0018614,0.0018614
44,86.823,0.74026,0.88983,0.39627,0.00186,0.06266,0.91111,0.88772,0.92197,0.65993,0.87846,0.88761,0.89356,0.52202,1.04128,1.22545,0.47637,0.0046,0,0.0018581,0.0018581,0.0018581
45,88.7732,0.76638,0.93721,0.38063,0.00189,0.05044,0.91111,0.88772,0.92197,0.65993,0.87846,0.88761,0.89356,0.52202,1.04128,1.22545,0.47637,0.0046,0,0.0018548,0.0018548,0.0018548
46,90.5515,0.78382,0.91855,0.3896,0.00186,0.05538,0.88326,0.90265,0.91743,0.66377,0.91379,0.85542,0.88596,0.51123,0.9995,1.27186,0.49311,0.0045,0,0.0018515,0.0018515,0.0018515
47,92.4089,0.83815,0.9337,0.40036,0.0021,0.06001,0.90862,0.87225,0.90621,0.64669,0.91811,0.83158,0.86903,0.5079,1.04622,1.21392,0.52787,0.00472,0,0.0018482,0.0018482,0.0018482
48,94.2672,0.79262,0.79733,0.40903,0.00248,0.0631,0.90862,0.87225,0.90621,0.64669,0.91811,0.83158,0.86903,0.5079,1.04622,1.21392,0.52787,0.00472,0,0.0018449,0.0018449,0.0018449
49,96.1001,0.74004,0.77615,0.34404,0.00223,0.05657,0.94978,0.86272,0.91538,0.64923,0.93812,0.85118,0.88967,0.52034,1.06547,1.0559,0.53146,0.00477,0,0.0018416,0.0018416,0.0018416
50,97.986,0.67189,0.76275,0.34459,0.00209,0.05722,0.91792,0.85965,0.89496,0.64909,0.89919,0.84211,0.87723,0.53515,1.00794,1.17092,0.67208,0.00427,0,0.0018383,0.0018383,0.0018383
51,99.7632,0.70416,0.74808,0.37124,0.00163,0.05024,0.89435,0.85263,0.88768,0.6238,0.87269,0.8178,0.84461,0.52129,1.08328,1.29583,0.75784,0.00458,0,0.001835,0.001835,0.001835
52,101.597,0.80299,0.79473,0.38485,0.00194,0.05512,0.89435,0.85263,0.88768,0.6238,0.87269,0.8178,0.84461,0.52129,1.08328,1.29583,0.75784,0.00458,0,0.0018317,0.0018317,0.0018317
53,103.517,0.68218,0.69379,0.35407,0.00221,0.06234,0.88777,0.83266,0.86184,0.61239,0.88957,0.81966,0.8533,0.53047,1.06973,1.19164,0.82565,0.00469,0,0.0018284,0.0018284,0.0018284
54,105.489,0.7403,0.88286,0.39056,0.0017,0.05201,0.88297,0.83158,0.86384,0.62529,0.87666,0.82456,0.85521,0.53778,1.01397,1.34147,0.7261,0.00461,0,0.0018251,0.0018251,0.0018251
55,107.457,0.70109,0.94028,0.36248,0.00161,0.05068,0.88297,0.83158,0.86384,0.62529,0.87666,0.82456,0.85521,0.53778,1.01397,1.34147,0.7261,0.00461,0,0.0018218,0.0018218,0.0018218
56,109.329,0.71605,0.77481,0.3498,0.00184,0.08509,0.83862,0.82105,0.84863,0.61792,0.84642,0.83152,0.85058,0.5433,0.96034,1.32264,0.70825,0.00443,0,0.0018185,0.0018185,0.0018185
57,111.152,0.75303,0.84436,0.39408,0.00181,0.14825,0.86299,0.82105,0.84143,0.61223,0.86392,0.82421,0.853,0.55349,0.96489,1.35218,0.69421,0.00428,0,0.0018152,0.0018152,0.0018152
58,113.141,0.59519,0.58766,0.31568,0.00169,0.04028,0.87879,0.82105,0.85646,0.60866,0.8451,0.85614,0.88154,0.5515,0.99986,1.29155,0.73,0.00433,0,0.0018119,0.0018119,0.0018119
59,114.965,0.77294,0.80546,0.37528,0.00242,0.05564,0.87879,0.82105,0.85646,0.60866,0.8451,0.85614,0.88154,0.5515,0.99986,1.29155,0.73,0.00433,0,0.0018086,0.0018086,0.0018086
60,116.875,0.73447,0.84022,0.33719,0.00181,0.06312,0.87011,0.82105,0.85914,0.62597,0.84671,0.87213,0.88233,0.5496,0.95937,1.14541,0.63616,0.00424,0,0.0018053,0.0018053,0.0018053
61,118.772,0.63884,0.73851,0.31963,0.0016,0.1302,0.84591,0.8283,0.86584,0.6317,0.85464,0.8386,0.86195,0.55547,0.95641,1.11206,0.67749,0.00429,0,0.001802,0.001802,0.001802
62,120.605,0.68782,0.77393,0.3312,0.00187,0.14437,0.84591,0.8283,0.86584,0.6317,0.85464,0.8386,0.86195,0.55547,0.95641,1.11206,0.67749,0.00429,0,0.0017987,0.0017987,0.0017987
63,122.582,0.74772,0.74607,0.35418,0.00188,0.13044,0.83456,0.83509,0.87596,0.63336,0.84195,0.84111,0.86325,0.57009,0.97495,1.0581,0.70849,0.00436,0,0.0017954,0.0017954,0.0017954
64,124.419,0.70676,0.74965,0.32881,0.00186,0.0606,0.84003,0.81073,0.85077,0.64561,0.85161,0.8256,0.86521,0.57006,0.93535,1.10828,0.75145,0.00421,0,0.0017921,0.0017921,0.0017921
65,126.187,0.72541,0.84797,0.3232,0.00183,0.14868,0.88231,0.78917,0.84346,0.64746,0.90193,0.80672,0.86673,0.57855,0.87604,1.38355,0.78554,0.00387,0,0.0017888,0.0017888,0.0017888
66,128.142,0.68093,0.75443,0.35031,0.00189,0.09384,0.88231,0.78917,0.84346,0.64746,0.90193,0.80672,0.86673,0.57855,0.87604,1.38355,0.78554,0.00387,0,0.0017855,0.0017855,0.0017855
67,129.985,0.68369,0.74152,0.32772,0.00175,0.08426,0.85876,0.77544,0.82768,0.62788,0.87781,0.78596,0.839,0.56779,0.94073,1.26101,0.83281,0.0042,0,0.0017822,0.0017822,0.0017822
68,131.809,0.75367,0.79588,0.35184,0.00209,0.10202,0.87358,0.80011,0.8585,0.61284,0.94377,0.74737,0.84088,0.55188,1.10755,1.28653,0.92758,0.00488,0,0.0017789,0.0017789,0.0017789
69,133.669,0.71154,0.77297,0.39525,0.00192,0.15244,0.87358,0.80011,0.8585,0.61284,0.94377,0.74737,0.84088,0.55188,1.10755,1.28653,0.92758,0.00488,0,0.0017756,0.0017756,0.0017756
70,135.527,0.68206,0.77012,0.33875,0.00194,0.05035,0.85489,0.82105,0.85735,0.62387,0.84087,0.81053,0.83849,0.54588,1.05545,1.25026,0.88127,0.00441,0,0.0017723,0.0017723,0.0017723
71,137.4,0.71503,0.68457,0.36063,0.00401,0.05912,0.87386,0.8265,0.85722,0.64446,0.88128,0.83352,0.86023,0.54746,0.97882,1.26592,0.78067,0.00423,0,0.001769,0.001769,0.001769
72,139.324,0.68857,0.7158,0.31471,0.00189,0.11097,0.88743,0.82807,0.85821,0.6415,0.9117,0.83327,0.87229,0.53768,0.9379,1.43361,0.67733,0.00403,0,0.0017657,0.0017657,0.0017657
73,141.146,0.68118,0.71616,0.33384,0.00202,0.0685,0.88743,0.82807,0.85821,0.6415,0.9117,0.83327,0.87229,0.53768,0.9379,1.43361,0.67733,0.00403,0,0.0017624,0.0017624,0.0017624
74,143.039,0.75229,0.8354,0.33545,0.00222,0.05057,0.91544,0.83567,0.88934,0.63828,0.86948,0.86487,0.8755,0.52209,1.02646,1.43089,0.60117,0.00467,0,0.0017591,0.0017591,0.0017591
75,145.01,0.71475,0.67081,0.29157,0.00248,0.06158,0.91536,0.83482,0.88324,0.63642,0.91239,0.84047,0.86924,0.50078,1.01654,1.09958,0.55556,0.00497,0,0.0017558,0.0017558,0.0017558
76,146.848,0.77496,0.85546,0.35001,0.00242,0.05457,0.91536,0.83482,0.88324,0.63642,0.91239,0.84047,0.86924,0.50078,1.01654,1.09958,0.55556,0.00497,0,0.0017525,0.0017525,0.0017525
77,148.584,0.69486,0.66533,0.35529,0.00229,0.07016,0.9067,0.81404,0.8708,0.64648,0.91553,0.83667,0.87426,0.51239,0.91748,1.24497,0.5596,0.00425,0,0.0017492,0.0017492,0.0017492
78,150.513,0.70808,0.7547,0.33235,0.00218,0.0578,0.90923,0.8435,0.88832,0.65902,0.91704,0.85614,0.88416,0.5297,0.92234,1.16528,0.53184,0.00399,0,0.0017459,0.0017459,0.0017459
79,152.55,0.69638,0.6641,0.3357,0.00237,0.12523,0.90475,0.86658,0.89834,0.66549,0.89045,0.8807,0.88647,0.53911,0.97257,1.1537,0.47094,0.00397,0,0.0017426,0.0017426,0.0017426
80,154.245,0.68194,0.74112,0.40273,0.00172,0.15086,0.90475,0.86658,0.89834,0.66549,0.89045,0.8807,0.88647,0.53911,0.97257,1.1537,0.47094,0.00397,0,0.0017393,0.0017393,0.0017393
81,156.015,0.65354,0.61191,0.31042,0.00234,0.05251,0.89825,0.86734,0.89635,0.65506,0.88294,0.88421,0.88883,0.54318,0.97589,1.15372,0.50776,0.004,0,0.001736,0.001736,0.001736
82,157.852,0.66735,0.64993,0.27887,0.00202,0.04985,0.92676,0.84364,0.90102,0.65328,0.88631,0.87719,0.88539,0.55718,1.02815,1.12575,0.57247,0.00459,0,0.0017327,0.0017327,0.0017327
83,159.841,0.64062,0.64778,0.29405,0.00196,0.0444,0.92676,0.84364,0.90102,0.65328,0.88631,0.87719,0.88539,0.55718,1.02815,1.12575,0.57247,0.00459,0,0.0017294,0.0017294,0.0017294
84,161.675,0.63505,0.67664,0.35414,0.00196,0.04916,0.90277,0.84706,0.88013,0.66889,0.90678,0.86667,0.8986,0.57913,0.90499,1.20936,0.53783,0.00418,0,0.0017261,0.0017261,0.0017261
85,163.433,0.65565,0.74594,0.31782,0.00169,0.08277,0.92485,0.81404,0.87052,0.66698,0.93943,0.83509,0.90136,0.58954,0.85482,1.28942,0.58237,0.00389,0,0.0017228,0.0017228,0.0017228
86,165.353,0.67293,0.78455,0.32957,0.00174,0.07266,0.94118,0.85263,0.89359,0.68464,0.9254,0.84912,0.89476,0.56653,0.8899,1.18136,0.5733,0.00378,0,0.0017195,0.0017195,0.0017195
87,167.296,0.75869,0.72246,0.34046,0.00185,0.04928,0.94118,0.85263,0.89359,0.68464,0.9254,0.84912,0.89476,0.56653,0.8899,1.18136,0.5733,0.00378,0,0.0017162,0.0017162,0.0017162
88,169.06,0.65651,0.70326,0.30325,0.00198,0.0538,0.90734,0.85895,0.89447,0.67744,0.90719,0.85748,0.8949,0.56547,0.90617,1.11754,0.57502,0.00405,0,0.0017129,0.0017129,0.0017129
89,170.927,0.68852,0.74706,0.3088,0.00176,0.04939,0.9278,0.84912,0.87729,0.66579,0.9278,0.84912,0.88901,0.55993,0.87614,1.23624,0.56635,0.00415,0,0.0017096,0.0017096,0.0017096
90,172.713,0.67203,0.74701,0.31387,0.00182,0.05784,0.9278,0.84912,0.87729,0.66579,0.9278,0.84912,0.88901,0.55993,0.87614,1.23624,0.56635,0.00415,0,0.0017063,0.0017063,0.0017063
91,174.55,0.62431,0.68085,0.31452,0.00202,0.12363,0.91865,0.87168,0.89274,0.65571,0.89756,0.86077,0.88118,0.55687,0.98601,0.97394,0.58366,0.00474,0,0.001703,0.001703,0.001703
92,176.563,0.65431,0.73037,0.32897,0.00188,0.05269,0.94373,0.87368,0.92162,0.66544,0.889,0.87117,0.87951,0.56029,1.04625,0.85844,0.60122,0.00468,0,0.0016997,0.0016997,0.0016997
93,178.376,0.69393,0.70284,0.33922,0.00182,0.04802,0.9424,0.85965,0.90193,0.67264,0.90291,0.87719,0.89177,0.57385,0.97867,1.07407,0.56665,0.00419,0,0.0016964,0.0016964,0.0016964
94,180.271,0.61869,0.7076,0.30258,0.00151,0.04632,0.9424,0.85965,0.90193,0.67264,0.90291,0.87719,0.89177,0.57385,0.97867,1.07407,0.56665,0.00419,0,0.0016931,0.0016931,0.0016931
95,182.159,0.69217,0.81507,0.33457,0.00182,0.05853,0.89275,0.89474,0.89492,0.67595,0.88941,0.90298,0.91661,0.57259,0.90026,1.07026,0.53285,0.00404,0,0.0016898,0.0016898,0.0016898
96,184.066,0.67777,0.67814,0.30032,0.00192,0.06007,0.89475,0.88421,0.90505,0.67491,0.9012,0.89825,0.9025,0.55493,0.93696,1.11159,0.50986,0.00437,0,0.0016865,0.0016865,0.0016865
97,185.955,0.63908,0.62485,0.30595,0.00184,0.04938,0.89475,0.88421,0.90505,0.67491,0.9012,0.89825,0.9025,0.55493,0.93696,1.11159,0.50986,0.00437,0,0.0016832,0.0016832,0.0016832
98,187.738,0.69792,0.76039,0.32012,0.00202,0.11111,0.9193,0.86316,0.90487,0.6481,0.9193,0.86316,0.9015,0.55507,1.03112,1.09691,0.54043,0.00503,0,0.0016799,0.0016799,0.0016799
99,189.81,0.65029,0.77504,0.35875,0.00166,0.05844,0.92124,0.87719,0.91479,0.65326,0.90907,0.8807,0.90664,0.55717,1.04196,0.91321,0.52875,0.00501,0,0.0016766,0.0016766,0.0016766
100,191.588,0.60806,0.70638,0.27855,0.00156,0.04132,0.94617,0.8635,0.92649,0.68129,0.93424,0.85614,0.90446,0.55926,0.97262,1.02097,0.49466,0.00446,0,0.0016733,0.0016733,0.0016733
101,193.445,0.6571,0.7034,0.30052,0.0018,0.04497,0.94617,0.8635,0.92649,0.68129,0.93424,0.85614,0.90446,0.55926,0.97262,1.02097,0.49466,0.00446,0,0.00167,0.00167,0.00167
