epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,185.113,1.00127,1.6216,0.82574,0.00497,0.0746,0.79657,0.74747,0.85429,0.64593,0.61108,0.68687,0.65596,0.32645,0.91974,1.23282,0.80628,0.00519,0,0.0019109,0.0019109,0.0019109
29,190.909,0.99186,1.59725,0.79616,0.00467,0.08357,0.78255,0.78762,0.87105,0.68469,0.68554,0.68998,0.73462,0.38437,0.87028,1.22845,0.73595,0.00495,0,0.0019076,0.0019076,0.0019076
30,196.923,0.95708,1.59941,0.79581,0.00448,0.08682,0.79233,0.77778,0.87025,0.68133,0.68711,0.67286,0.74266,0.39891,0.89887,1.23947,0.71513,0.00503,0,0.0019043,0.0019043,0.0019043
31,203.192,0.94508,1.56676,0.77943,0.00456,0.08779,0.80272,0.75084,0.85845,0.68396,0.66257,0.76094,0.7709,0.4065,0.82339,1.09131,0.71927,0.00467,0,0.001901,0.001901,0.001901
32,209.322,0.93804,1.58981,0.78943,0.00432,0.06045,0.77487,0.79964,0.87715,0.71857,0.64539,0.76599,0.75,0.40891,0.76436,1.11657,0.68619,0.00415,0,0.0018977,0.0018977,0.0018977
33,215.449,0.90742,1.49897,0.77646,0.00421,0.08154,0.75104,0.85322,0.8775,0.69433,0.76392,0.72391,0.80523,0.41603,0.86004,1.10008,0.65793,0.00472,0,0.0018944,0.0018944,0.0018944
34,221.628,0.92427,1.54265,0.76424,0.00429,0.05991,0.73295,0.84175,0.87602,0.7014,0.58452,0.74842,0.72235,0.39055,0.84962,1.15686,0.69762,0.00441,0,0.0018911,0.0018911,0.0018911
35,227.43,0.99176,1.56996,0.7818,0.00451,0.07148,0.77784,0.81481,0.89718,0.71956,0.69395,0.78451,0.80447,0.44773,0.8235,1.04089,0.63023,0.00436,0,0.0018878,0.0018878,0.0018878
36,233.68,0.93391,1.50721,0.7593,0.00443,0.05313,0.81646,0.81818,0.89786,0.70188,0.72238,0.72391,0.77274,0.43595,0.88965,1.0607,0.67157,0.0048,0,0.0018845,0.0018845,0.0018845
37,239.629,0.99453,1.52871,0.79047,0.00483,0.06384,0.74084,0.81481,0.8601,0.68774,0.70523,0.78788,0.78909,0.419,0.80504,1.0533,0.71361,0.00441,0,0.0018812,0.0018812,0.0018812
38,245.567,0.94241,1.50055,0.78761,0.00459,0.05399,0.76019,0.86195,0.88741,0.7214,0.7211,0.81818,0.81899,0.43911,0.77222,0.98282,0.6778,0.00409,0,0.0018779,0.0018779,0.0018779
39,251.492,0.92402,1.4674,0.74985,0.00443,0.05212,0.80053,0.83838,0.9151,0.73303,0.70982,0.80135,0.80187,0.43038,0.80529,1.07171,0.59563,0.00413,0,0.0018746,0.0018746,0.0018746
40,257.393,0.97505,1.5261,0.7842,0.00474,0.05451,0.77566,0.82656,0.88646,0.71073,0.64036,0.73064,0.7533,0.4201,0.84028,1.06157,0.63973,0.00457,0,0.0018713,0.0018713,0.0018713
41,263.284,0.93104,1.48905,0.77293,0.00447,0.07368,0.78595,0.80135,0.87143,0.68818,0.69273,0.72112,0.78973,0.42846,0.84931,1.04582,0.69146,0.00471,0,0.001868,0.001868,0.001868
42,269.468,0.92505,1.53679,0.75441,0.00426,0.06032,0.76014,0.82828,0.87982,0.71083,0.68202,0.74384,0.7882,0.41398,0.8112,1.12744,0.6463,0.00427,0,0.0018647,0.0018647,0.0018647
43,275.83,0.92659,1.54226,0.75036,0.00441,0.06434,0.7831,0.83881,0.89662,0.72634,0.75957,0.76431,0.82906,0.46109,0.80145,1.03201,0.61987,0.0042,0,0.0018614,0.0018614,0.0018614
44,282.15,0.90159,1.39638,0.74339,0.00423,0.05585,0.77233,0.82492,0.88166,0.7306,0.72838,0.79798,0.81726,0.47208,0.73236,1.01236,0.61442,0.00392,0,0.0018581,0.0018581,0.0018581
45,288.315,0.89355,1.39493,0.72631,0.00413,0.09052,0.82217,0.84512,0.9019,0.72999,0.78156,0.81481,0.85002,0.45644,0.78599,1.03317,0.60281,0.00414,0,0.0018548,0.0018548,0.0018548
46,294.692,0.90189,1.46617,0.7442,0.00412,0.06138,0.78407,0.81481,0.87473,0.71715,0.73207,0.81481,0.83791,0.46146,0.77331,0.9719,0.64942,0.00421,0,0.0018515,0.0018515,0.0018515
47,301.076,0.91067,1.42623,0.72229,0.00424,0.10461,0.7837,0.86618,0.9034,0.71876,0.72465,0.81523,0.83499,0.48283,0.80383,0.99265,0.65679,0.00432,0,0.0018482,0.0018482,0.0018482
48,306.985,0.89485,1.37569,0.72349,0.00417,0.0821,0.81102,0.82361,0.89302,0.7339,0.78269,0.77441,0.83077,0.48444,0.72795,0.93558,0.67162,0.00397,0,0.0018449,0.0018449,0.0018449
49,313.339,0.90597,1.43147,0.74683,0.00416,0.07334,0.76954,0.86572,0.90745,0.73912,0.72161,0.82037,0.84717,0.483,0.75415,0.95019,0.61994,0.00403,0,0.0018416,0.0018416,0.0018416
50,320.055,0.9006,1.37136,0.73921,0.00426,0.05419,0.8114,0.79673,0.89309,0.741,0.7701,0.75084,0.83863,0.48026,0.7288,0.92278,0.63101,0.00398,0,0.0018383,0.0018383,0.0018383
51,326.509,0.86957,1.32943,0.7214,0.00422,0.05375,0.79152,0.86926,0.91273,0.73407,0.75411,0.83641,0.85394,0.51023,0.78093,0.90446,0.6268,0.00419,0,0.001835,0.001835,0.001835
52,332.745,0.8766,1.32166,0.73485,0.00416,0.11624,0.80496,0.83502,0.91304,0.74894,0.78023,0.78788,0.86015,0.48942,0.74552,0.9542,0.62022,0.00386,0,0.0018317,0.0018317,0.0018317
53,338.989,0.86469,1.33626,0.72141,0.00401,0.09571,0.77411,0.81926,0.8817,0.72458,0.72607,0.81818,0.85785,0.47788,0.75204,0.93508,0.66581,0.00397,0,0.0018284,0.0018284,0.0018284
54,345.323,0.87348,1.34541,0.71032,0.00402,0.08269,0.80874,0.79461,0.89232,0.71085,0.77873,0.77441,0.84088,0.47018,0.81941,0.93266,0.64451,0.0046,0,0.0018251,0.0018251,0.0018251
55,351.745,0.88518,1.33497,0.71828,0.00405,0.06597,0.80169,0.79461,0.8937,0.72973,0.69021,0.80808,0.83257,0.50049,0.7729,0.9212,0.62218,0.00413,0,0.0018218,0.0018218,0.0018218
56,357.68,0.87578,1.34725,0.70937,0.00398,0.07211,0.80036,0.8234,0.89612,0.73275,0.72871,0.81481,0.86681,0.4992,0.748,0.8986,0.62629,0.00392,0,0.0018185,0.0018185,0.0018185
57,363.548,0.87542,1.32587,0.69503,0.0039,0.061,0.83047,0.80471,0.90605,0.726,0.74044,0.82601,0.85015,0.4771,0.82533,0.94222,0.6028,0.00436,0,0.0018152,0.0018152,0.0018152
58,369.466,0.87092,1.33253,0.70101,0.00398,0.07909,0.82931,0.85066,0.91889,0.75844,0.79335,0.80144,0.88494,0.52325,0.73314,0.92793,0.59992,0.00375,0,0.0018119,0.0018119,0.0018119
59,375.904,0.85946,1.31378,0.69593,0.004,0.08639,0.83264,0.8543,0.91414,0.73422,0.76285,0.85859,0.88592,0.5247,0.78637,0.90003,0.58915,0.00428,0,0.0018086,0.0018086,0.0018086
60,382.152,0.86632,1.26798,0.67712,0.00405,0.07546,0.81012,0.81882,0.90522,0.7398,0.83989,0.80471,0.89742,0.52365,0.75217,0.88979,0.59304,0.00422,0,0.0018053,0.0018053,0.0018053
61,388.438,0.87448,1.26845,0.68723,0.00404,0.0547,0.84981,0.81923,0.91326,0.74732,0.79464,0.80776,0.89456,0.52922,0.75844,0.87324,0.59707,0.00423,0,0.001802,0.001802,0.001802
62,394.266,0.84541,1.24958,0.69147,0.00401,0.06074,0.78702,0.85859,0.89459,0.72373,0.79354,0.85415,0.88813,0.52028,0.78148,0.8949,0.65259,0.00399,0,0.0017987,0.0017987,0.0017987
