epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
52,85.7801,0.73229,0.9172,0.42185,0.00175,0.1947,0.91558,0.87719,0.89681,0.66395,0.96188,0.92281,0.96407,0.68644,0.89859,1.17252,0.58983,0.0042,0,0.00091585,0.00091585,0.00091585
53,87.1877,0.79392,0.89369,0.42645,0.00204,0.14329,0.91832,0.87368,0.89205,0.66192,0.9632,0.91834,0.96283,0.68675,0.90258,1.1567,0.59692,0.00412,0,0.0009142,0.0009142,0.0009142
54,88.8341,0.76131,0.77373,0.40682,0.00232,0.33395,0.92426,0.87719,0.90207,0.67321,0.97046,0.92632,0.96478,0.68982,0.88486,1.24411,0.56125,0.00397,0,0.00091255,0.00091255,0.00091255
55,90.6235,0.7216,0.82143,0.39113,0.00198,0.11157,0.92426,0.87719,0.90207,0.67321,0.97046,0.92632,0.96478,0.68982,0.88486,1.24411,0.56125,0.00397,0,0.0009109,0.0009109,0.0009109
56,92.1495,0.76303,0.79024,0.43374,0.00198,0.21322,0.92954,0.87946,0.90939,0.68066,0.97404,0.92157,0.96444,0.69217,0.87519,1.25918,0.54821,0.00386,0,0.00090925,0.00090925,0.00090925
57,93.7806,0.73412,0.69474,0.38341,0.00251,0.40107,0.91966,0.87719,0.9095,0.67967,0.96398,0.9193,0.96429,0.69608,0.86672,1.24728,0.56004,0.00386,0,0.0009076,0.0009076,0.0009076
58,95.3601,0.7184,0.78522,0.38031,0.00186,0.20517,0.92589,0.87669,0.90911,0.6833,0.97035,0.91579,0.96465,0.69235,0.84482,1.17751,0.55921,0.00377,0,0.00090595,0.00090595,0.00090595
59,96.8308,0.7075,0.73414,0.34036,0.00246,0.46706,0.92589,0.87669,0.90911,0.6833,0.97035,0.91579,0.96465,0.69235,0.84482,1.17751,0.55921,0.00377,0,0.0009043,0.0009043,0.0009043
60,98.4192,0.66763,0.68269,0.37973,0.0019,0.2735,0.92726,0.8807,0.9109,0.68836,0.9679,0.9193,0.96496,0.69389,0.84172,1.12322,0.51997,0.0037,0,0.00090265,0.00090265,0.00090265
61,99.9774,0.71038,0.75849,0.39845,0.00182,0.34907,0.91164,0.88772,0.91134,0.68933,0.92468,0.94774,0.9644,0.7003,0.83584,1.18704,0.50057,0.00368,0,0.000901,0.000901,0.000901
62,101.487,0.68107,0.79442,0.36589,0.00186,0.21572,0.90779,0.8807,0.90445,0.67686,0.93125,0.94386,0.96376,0.69755,0.84671,1.18251,0.51181,0.00381,0,0.00089935,0.00089935,0.00089935
63,102.889,0.71886,0.8012,0.38408,0.00216,0.40689,0.90779,0.8807,0.90445,0.67686,0.93125,0.94386,0.96376,0.69755,0.84671,1.18251,0.51181,0.00381,0,0.0008977,0.0008977,0.0008977
64,104.336,0.67244,0.72615,0.38608,0.00179,0.17233,0.89266,0.8754,0.89252,0.66324,0.9308,0.94388,0.96442,0.69713,0.87859,1.33293,0.58603,0.00401,0,0.00089605,0.00089605,0.00089605
65,105.992,0.78216,0.84816,0.38668,0.00213,0.33073,0.89748,0.87018,0.8841,0.65584,0.94059,0.94438,0.96445,0.69214,0.89807,1.30238,0.61408,0.00413,0,0.0008944,0.0008944,0.0008944
66,107.381,0.73415,0.87228,0.40395,0.00187,0.24204,0.8755,0.88829,0.88559,0.66179,0.94129,0.94386,0.96641,0.69591,0.8872,1.36588,0.60568,0.00397,0,0.00089275,0.00089275,0.00089275
67,108.936,0.73292,0.80689,0.40132,0.00205,0.50563,0.8755,0.88829,0.88559,0.66179,0.94129,0.94386,0.96641,0.69591,0.8872,1.36588,0.60568,0.00397,0,0.0008911,0.0008911,0.0008911
68,110.463,0.73526,0.77702,0.35868,0.00214,0.22062,0.87825,0.88587,0.88549,0.66279,0.94112,0.94035,0.96332,0.69047,0.89123,1.35634,0.61228,0.00399,0,0.00088945,0.00088945,0.00088945
69,112.016,0.7071,0.81002,0.36808,0.00166,0.2052,0.90446,0.86316,0.88779,0.67182,0.93713,0.9414,0.97227,0.69231,0.87639,1.37453,0.62039,0.00386,0,0.0008878,0.0008878,0.0008878
70,113.501,0.72799,0.77703,0.41591,0.00182,0.19569,0.91147,0.86667,0.89899,0.68264,0.94239,0.94035,0.96478,0.69062,0.86092,1.28288,0.58548,0.0038,0,0.00088615,0.00088615,0.00088615
71,115.099,0.76447,0.92675,0.39695,0.00186,0.25239,0.91147,0.86667,0.89899,0.68264,0.94239,0.94035,0.96478,0.69062,0.86092,1.28288,0.58548,0.0038,0,0.0008845,0.0008845,0.0008845
72,116.564,0.71454,0.75086,0.40853,0.00197,0.36441,0.90659,0.8854,0.90793,0.68879,0.94715,0.94321,0.96453,0.69094,0.84639,1.30059,0.563,0.00373,0,0.00088285,0.00088285,0.00088285
73,117.965,0.77932,0.89641,0.4141,0.00197,0.29009,0.90604,0.89123,0.90991,0.6948,0.94335,0.93486,0.964,0.69431,0.83791,1.29348,0.55256,0.00372,0,0.0008812,0.0008812,0.0008812
74,119.375,0.76979,0.75549,0.36818,0.00203,0.13038,0.92889,0.87719,0.91062,0.69626,0.93656,0.93242,0.96441,0.69865,0.82254,1.21992,0.55789,0.00364,0,0.00087955,0.00087955,0.00087955
75,120.752,0.70799,0.84996,0.41071,0.00163,0.11738,0.92889,0.87719,0.91062,0.69626,0.93656,0.93242,0.96441,0.69865,0.82254,1.21992,0.55789,0.00364,0,0.0008779,0.0008779,0.0008779
76,122.207,0.79481,0.80992,0.39479,0.00211,0.21717,0.91566,0.87613,0.90399,0.69569,0.94011,0.93626,0.96424,0.70078,0.81671,1.22821,0.5609,0.0037,0,0.00087625,0.00087625,0.00087625
77,123.653,0.70996,0.85534,0.3936,0.00178,0.20653,0.90192,0.90349,0.91324,0.70497,0.94045,0.94194,0.96428,0.70297,0.81332,1.1802,0.54422,0.00363,0,0.0008746,0.0008746,0.0008746
78,125.141,0.68181,0.68764,0.37381,0.00185,0.09823,0.90127,0.90526,0.91376,0.70805,0.9365,0.94035,0.96442,0.70399,0.81278,1.11535,0.52374,0.00359,0,0.00087295,0.00087295,0.00087295
79,126.553,0.71744,0.75544,0.35624,0.00183,0.14299,0.90127,0.90526,0.91376,0.70805,0.9365,0.94035,0.96442,0.70399,0.81278,1.11535,0.52374,0.00359,0,0.0008713,0.0008713,0.0008713
80,127.954,0.76951,0.75013,0.37551,0.00231,0.35648,0.91054,0.89283,0.91452,0.7091,0.94986,0.93055,0.96729,0.70551,0.821,1.11435,0.54381,0.00361,0,0.00086965,0.00086965,0.00086965
81,129.388,0.7191,0.74799,0.36047,0.00244,0.29819,0.90688,0.88851,0.914,0.70433,0.94664,0.93373,0.96584,0.70438,0.81703,1.16535,0.5551,0.00367,0,0.000868,0.000868,0.000868
82,130.838,0.65962,0.66046,0.32568,0.00195,0.14489,0.91182,0.90175,0.91265,0.6941,0.94871,0.93684,0.96561,0.70659,0.83645,1.12632,0.55181,0.00371,0,0.00086635,0.00086635,0.00086635
83,132.274,0.73484,0.83073,0.39928,0.0022,0.15475,0.91182,0.90175,0.91265,0.6941,0.94871,0.93684,0.96561,0.70659,0.83645,1.12632,0.55181,0.00371,0,0.0008647,0.0008647,0.0008647
84,133.756,0.69441,0.71027,0.3789,0.00174,0.10324,0.90506,0.89474,0.90242,0.67718,0.94772,0.93684,0.96524,0.70741,0.86362,1.10024,0.57118,0.0038,0,0.00086305,0.00086305,0.00086305
85,135.148,0.72635,0.71652,0.3729,0.0019,0.19651,0.9052,0.90459,0.91179,0.67952,0.9403,0.93955,0.96383,0.70846,0.87507,1.09394,0.54608,0.00383,0,0.0008614,0.0008614,0.0008614
86,136.557,0.72685,0.76064,0.37468,0.00184,0.14679,0.89526,0.89973,0.91197,0.67711,0.93719,0.94245,0.9655,0.70861,0.89127,1.18927,0.5596,0.00389,0,0.00085975,0.00085975,0.00085975
87,137.939,0.74269,0.89817,0.40846,0.00178,0.12676,0.89526,0.89973,0.91197,0.67711,0.93719,0.94245,0.9655,0.70861,0.89127,1.18927,0.5596,0.00389,0,0.0008581,0.0008581,0.0008581
88,139.437,0.692,0.6743,0.37812,0.00179,0.23351,0.89335,0.90175,0.90803,0.68009,0.93883,0.94737,0.96575,0.70803,0.87274,1.20083,0.56989,0.00375,0,0.00085645,0.00085645,0.00085645
89,140.974,0.74543,0.8638,0.36842,0.00185,0.14253,0.90437,0.89588,0.90797,0.68029,0.95049,0.94305,0.96633,0.71009,0.86303,1.10319,0.57792,0.00371,0,0.0008548,0.0008548,0.0008548
90,142.415,0.67697,0.69702,0.34476,0.00175,0.06802,0.91388,0.89367,0.90726,0.68513,0.95697,0.93637,0.9669,0.70444,0.83027,1.05914,0.5451,0.00356,0,0.00085315,0.00085315,0.00085315
91,143.91,0.62079,0.68299,0.3396,0.00179,0.09399,0.91388,0.89367,0.90726,0.68513,0.95697,0.93637,0.9669,0.70444,0.83027,1.05914,0.5451,0.00356,0,0.0008515,0.0008515,0.0008515
92,145.37,0.69352,0.88782,0.37771,0.00193,0.29803,0.91087,0.89643,0.90822,0.68916,0.94702,0.94035,0.96648,0.70009,0.8126,1.11582,0.5474,0.00346,0,0.00084985,0.00084985,0.00084985
93,146.844,0.65312,0.75746,0.35853,0.00166,0.06475,0.93984,0.87709,0.91299,0.6967,0.97744,0.91204,0.96604,0.6965,0.80269,1.19666,0.54103,0.00341,0,0.0008482,0.0008482,0.0008482
94,148.396,0.63133,0.64505,0.31947,0.00172,0.32574,0.92948,0.87864,0.91124,0.69625,0.93352,0.93612,0.96157,0.69835,0.79755,1.09228,0.55007,0.00344,0,0.00084655,0.00084655,0.00084655
95,150.012,0.62066,0.6287,0.32932,0.00195,0.11686,0.92948,0.87864,0.91124,0.69625,0.93352,0.93612,0.96157,0.69835,0.79755,1.09228,0.55007,0.00344,0,0.0008449,0.0008449,0.0008449
96,151.494,0.72714,0.79958,0.34895,0.00221,0.11972,0.9332,0.87719,0.92111,0.70658,0.92732,0.95088,0.96163,0.69613,0.79946,1.07141,0.4823,0.00345,0,0.00084325,0.00084325,0.00084325
97,152.845,0.68773,0.8603,0.36391,0.00163,0.096,0.92178,0.8807,0.91821,0.6951,0.95886,0.91579,0.96158,0.69829,0.81655,1.08616,0.5073,0.00364,0,0.0008416,0.0008416,0.0008416
98,154.304,0.6543,0.75509,0.33296,0.00171,0.20616,0.90217,0.90602,0.92059,0.68983,0.93722,0.94281,0.96182,0.70028,0.82662,1.0475,0.48338,0.00382,0,0.00083995,0.00083995,0.00083995
99,155.682,0.67015,0.78416,0.33254,0.00201,0.0767,0.90217,0.90602,0.92059,0.68983,0.93722,0.94281,0.96182,0.70028,0.82662,1.0475,0.48338,0.00382,0,0.0008383,0.0008383,0.0008383
100,157.122,0.73813,0.88185,0.38566,0.00186,0.08819,0.92934,0.87683,0.90761,0.68032,0.93512,0.94386,0.96183,0.69863,0.84885,1.04007,0.48597,0.00394,0,0.00083665,0.00083665,0.00083665
101,158.609,0.68824,0.72102,0.3372,0.00174,0.11315,0.92028,0.89115,0.91884,0.68238,0.93316,0.94737,0.96331,0.70111,0.8537,1.02454,0.51156,0.00392,0,0.000835,0.000835,0.000835
