epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
16,36.7187,0.95274,0.83234,0.45623,0.00282,0.21518,0.90328,0.85196,0.92329,0.66897,0.91225,0.91579,0.94533,0.6051,0.9529,1.16219,0.54869,0.00466,0,0.0019505,0.0019505,0.0019505
17,38.5188,0.91931,1.05647,0.51472,0.00261,0.17397,0.90712,0.8386,0.90468,0.63291,0.93674,0.88421,0.93401,0.57942,1.04098,1.20708,0.59629,0.00566,0,0.0019472,0.0019472,0.0019472
18,40.3797,0.89519,0.84121,0.45876,0.00316,0.09481,0.86166,0.84561,0.89288,0.62111,0.89753,0.8807,0.92526,0.56254,1.05619,1.33676,0.6298,0.00626,0,0.0019439,0.0019439,0.0019439
19,42.1,0.87978,0.91791,0.47017,0.0027,0.05423,0.84673,0.87368,0.90378,0.63897,0.88997,0.90816,0.93523,0.57585,1.01521,1.16969,0.65128,0.00588,0,0.0019406,0.0019406,0.0019406
20,44.0127,0.87257,0.74415,0.47153,0.0028,0.05448,0.84673,0.87368,0.90378,0.63897,0.88997,0.90816,0.93523,0.57585,1.01521,1.16969,0.65128,0.00588,0,0.0019373,0.0019373,0.0019373
21,45.9102,0.8751,0.90208,0.45064,0.00257,0.13142,0.83965,0.9003,0.90426,0.66388,0.90488,0.91228,0.94328,0.5982,0.91767,1.06977,0.65828,0.00494,0,0.001934,0.001934,0.001934
22,47.8628,0.83634,0.91413,0.46637,0.00245,0.13623,0.87699,0.87719,0.90485,0.67102,0.92472,0.90526,0.93961,0.60627,0.95106,1.09302,0.64847,0.00499,0,0.0019307,0.0019307,0.0019307
23,49.6742,0.83382,0.76466,0.46788,0.00296,0.06738,0.87699,0.87719,0.90485,0.67102,0.92472,0.90526,0.93961,0.60627,0.95106,1.09302,0.64847,0.00499,0,0.0019274,0.0019274,0.0019274
24,51.4542,0.7332,0.68045,0.34365,0.00238,0.08542,0.88281,0.89474,0.92555,0.64401,0.91904,0.91606,0.94927,0.62133,1.05508,1.09335,0.58584,0.00546,0,0.0019241,0.0019241,0.0019241
25,53.2157,0.80228,0.81706,0.41278,0.00248,0.10909,0.88361,0.90567,0.93558,0.68122,0.91029,0.92632,0.94915,0.62957,0.97039,1.02941,0.55113,0.00489,0,0.0019208,0.0019208,0.0019208
26,55.1512,0.78577,0.82988,0.42341,0.00226,0.10057,0.88549,0.89825,0.92287,0.70454,0.91361,0.92632,0.94944,0.63571,0.87106,0.99367,0.58144,0.00438,0,0.0019175,0.0019175,0.0019175
27,56.978,0.72623,0.67824,0.37827,0.00249,0.11366,0.88549,0.89825,0.92287,0.70454,0.91361,0.92632,0.94944,0.63571,0.87106,0.99367,0.58144,0.00438,0,0.0019142,0.0019142,0.0019142
28,58.7508,0.84029,0.89689,0.45116,0.00269,0.08848,0.91437,0.86178,0.91903,0.70038,0.93676,0.88421,0.94528,0.6058,0.86984,1.14344,0.5578,0.00439,0,0.0019109,0.0019109,0.0019109
29,60.474,0.8138,0.89464,0.44182,0.00196,0.13469,0.90302,0.86316,0.91367,0.6855,0.90925,0.8807,0.93875,0.58324,0.8938,1.10035,0.56836,0.00444,0,0.0019076,0.0019076,0.0019076
30,62.4061,0.76846,0.8308,0.40589,0.00231,0.07866,0.90302,0.86316,0.91367,0.6855,0.90925,0.8807,0.93875,0.58324,0.8938,1.10035,0.56836,0.00444,0,0.0019043,0.0019043,0.0019043
31,64.275,0.74514,0.82025,0.42881,0.00228,0.05175,0.9141,0.8807,0.92647,0.68328,0.91985,0.89123,0.94355,0.56767,0.93802,1.19207,0.54829,0.00474,0,0.001901,0.001901,0.001901
32,66.1666,0.74036,0.7858,0.36393,0.00252,0.0539,0.90267,0.87863,0.9147,0.63017,0.92062,0.89521,0.94125,0.5406,1.02659,1.11847,0.58335,0.00507,0,0.0018977,0.0018977,0.0018977
33,68.0586,0.86947,0.96631,0.48239,0.00232,0.10033,0.88251,0.87368,0.89763,0.61837,0.89787,0.89825,0.9274,0.54203,1.03933,1.22366,0.64405,0.00512,0,0.0018944,0.0018944,0.0018944
34,70.0849,0.8409,0.79075,0.42396,0.00242,0.05623,0.88251,0.87368,0.89763,0.61837,0.89787,0.89825,0.9274,0.54203,1.03933,1.22366,0.64405,0.00512,0,0.0018911,0.0018911,0.0018911
35,71.7809,0.79273,0.91803,0.40531,0.00242,0.05405,0.90466,0.83233,0.88087,0.6378,0.88368,0.90877,0.93823,0.53298,0.9784,1.26133,0.70634,0.00503,0,0.0018878,0.0018878,0.0018878
36,73.7038,0.7493,0.85013,0.41428,0.00193,0.06239,0.85559,0.85233,0.87743,0.64565,0.91022,0.88929,0.94331,0.53811,0.96708,1.31031,0.74321,0.00526,0,0.0018845,0.0018845,0.0018845
37,75.4687,0.73214,0.78348,0.39218,0.00199,0.04942,0.89316,0.85263,0.88721,0.66364,0.9376,0.89627,0.94053,0.55449,0.918,1.21105,0.67709,0.00475,0,0.0018812,0.0018812,0.0018812
38,77.3085,0.71833,0.81518,0.33969,0.00207,0.11946,0.89316,0.85263,0.88721,0.66364,0.9376,0.89627,0.94053,0.55449,0.918,1.21105,0.67709,0.00475,0,0.0018779,0.0018779,0.0018779
39,79.1682,0.72954,0.8149,0.39529,0.00201,0.14168,0.91423,0.86021,0.89751,0.66367,0.93672,0.88303,0.93938,0.56051,0.91998,1.12744,0.63154,0.00452,0,0.0018746,0.0018746,0.0018746
40,80.9745,0.75228,0.72285,0.41112,0.00229,0.07219,0.91083,0.87719,0.90202,0.66785,0.94071,0.91228,0.95184,0.57432,0.93985,1.15039,0.64386,0.00458,0,0.0018713,0.0018713,0.0018713
41,82.7554,0.75152,0.90154,0.44845,0.00204,0.06423,0.91083,0.87719,0.90202,0.66785,0.94071,0.91228,0.95184,0.57432,0.93985,1.15039,0.64386,0.00458,0,0.001868,0.001868,0.001868
42,84.6669,0.81221,0.88218,0.36413,0.00223,0.06464,0.92943,0.87797,0.91066,0.67296,0.95196,0.90391,0.9603,0.59698,0.92996,1.16059,0.6179,0.0045,0,0.0018647,0.0018647,0.0018647
43,86.4698,0.74714,0.8431,0.38594,0.00205,0.08942,0.91574,0.85263,0.89687,0.66859,0.94148,0.87719,0.94873,0.60216,0.93078,1.24204,0.63398,0.0047,0,0.0018614,0.0018614,0.0018614
44,88.3595,0.79821,0.76479,0.38524,0.0022,0.16563,0.89909,0.84912,0.90158,0.67535,0.92655,0.88527,0.9464,0.60937,0.91037,1.21183,0.64739,0.00464,0,0.0018581,0.0018581,0.0018581
45,90.2663,0.72567,0.76518,0.36609,0.00199,0.04819,0.89909,0.84912,0.90158,0.67535,0.92655,0.88527,0.9464,0.60937,0.91037,1.21183,0.64739,0.00464,0,0.0018548,0.0018548,0.0018548
46,92.1459,0.74279,0.79198,0.36631,0.00258,0.12975,0.90007,0.87719,0.91267,0.68005,0.92186,0.89825,0.94752,0.60724,0.90157,1.18339,0.59145,0.00445,0,0.0018515,0.0018515,0.0018515
47,94.0807,0.77793,0.78976,0.38,0.00294,0.06963,0.90772,0.89736,0.92381,0.66035,0.93741,0.89336,0.95188,0.60393,1.00152,1.21265,0.60286,0.00502,0,0.0018482,0.0018482,0.0018482
48,96.0763,0.77187,0.74036,0.3665,0.00336,0.11752,0.90772,0.89736,0.92381,0.66035,0.93741,0.89336,0.95188,0.60393,1.00152,1.21265,0.60286,0.00502,0,0.0018449,0.0018449,0.0018449
49,97.9812,0.66797,0.66307,0.30756,0.00221,0.05897,0.94736,0.87018,0.9078,0.62424,0.95403,0.8807,0.9484,0.58837,1.05533,1.14906,0.61631,0.00557,0,0.0018416,0.0018416,0.0018416
50,99.7526,0.69417,0.68629,0.32713,0.00249,0.12992,0.89527,0.89985,0.91694,0.65951,0.92848,0.91098,0.94782,0.58111,0.98196,1.15155,0.59541,0.00488,0,0.0018383,0.0018383,0.0018383
51,101.617,0.69667,0.75579,0.36301,0.00207,0.07661,0.93891,0.86667,0.91786,0.67228,0.92561,0.8807,0.9294,0.58181,0.92466,1.09128,0.54772,0.00446,0,0.001835,0.001835,0.001835
52,103.567,0.69111,0.73248,0.34371,0.00177,0.06604,0.93891,0.86667,0.91786,0.67228,0.92561,0.8807,0.9294,0.58181,0.92466,1.09128,0.54772,0.00446,0,0.0018317,0.0018317,0.0018317
53,105.504,0.71503,0.63375,0.32434,0.00271,0.16866,0.91845,0.8694,0.898,0.66963,0.93326,0.88314,0.92989,0.57377,0.90475,1.02573,0.59601,0.00445,0,0.0018284,0.0018284,0.0018284
54,107.431,0.76755,0.93521,0.46425,0.00199,0.06515,0.91328,0.88688,0.89967,0.66917,0.92411,0.89727,0.93002,0.58737,0.92741,1.08079,0.62889,0.00453,0,0.0018251,0.0018251,0.0018251
55,109.303,0.74989,0.92448,0.37442,0.00173,0.135,0.91328,0.88688,0.89967,0.66917,0.92411,0.89727,0.93002,0.58737,0.92741,1.08079,0.62889,0.00453,0,0.0018218,0.0018218,0.0018218
56,111.23,0.74339,0.82805,0.35611,0.00195,0.05171,0.93184,0.84561,0.90486,0.67831,0.93743,0.86667,0.93029,0.60076,0.90884,1.02381,0.69136,0.00443,0,0.0018185,0.0018185,0.0018185
57,113.051,0.80028,0.8642,0.39491,0.00223,0.13867,0.95413,0.87591,0.91767,0.67731,0.9469,0.87597,0.93552,0.60802,0.92016,1.10274,0.59062,0.00451,0,0.0018152,0.0018152,0.0018152
58,115.057,0.69288,0.84771,0.35581,0.00179,0.11996,0.93676,0.88354,0.90666,0.67445,0.90834,0.92281,0.93883,0.61444,0.89362,1.17289,0.56669,0.00425,0,0.0018119,0.0018119,0.0018119
59,116.951,0.65162,0.76108,0.36191,0.00188,0.18227,0.93676,0.88354,0.90666,0.67445,0.90834,0.92281,0.93883,0.61444,0.89362,1.17289,0.56669,0.00425,0,0.0018086,0.0018086,0.0018086
60,118.729,0.6785,0.73138,0.35416,0.00191,0.05644,0.91682,0.88951,0.91276,0.68978,0.9314,0.90511,0.94609,0.61638,0.88226,1.10662,0.54048,0.00413,0,0.0018053,0.0018053,0.0018053
61,120.597,0.67212,0.79635,0.33496,0.0019,0.21345,0.94235,0.86037,0.90571,0.67204,0.91468,0.90282,0.93398,0.62159,0.93705,1.18876,0.53231,0.00458,0,0.001802,0.001802,0.001802
62,122.447,0.65443,0.79121,0.34386,0.00176,0.13949,0.94235,0.86037,0.90571,0.67204,0.91468,0.90282,0.93398,0.62159,0.93705,1.18876,0.53231,0.00458,0,0.0017987,0.0017987,0.0017987
63,124.37,0.67698,0.75685,0.32953,0.00195,0.09259,0.9403,0.88417,0.92362,0.66841,0.93392,0.89261,0.94291,0.62031,0.98294,1.05614,0.52714,0.00497,0,0.0017954,0.0017954,0.0017954
64,126.13,0.71502,0.78207,0.34802,0.0021,0.15226,0.95672,0.85312,0.92615,0.66401,0.94958,0.85263,0.94237,0.61393,1.00057,0.99504,0.52622,0.00501,0,0.0017921,0.0017921,0.0017921
65,127.972,0.68058,0.67958,0.34255,0.00223,0.11166,0.94309,0.86667,0.92315,0.64183,0.93218,0.86811,0.93325,0.60543,1.01861,1.02827,0.5809,0.00491,0,0.0017888,0.0017888,0.0017888
66,130.009,0.77587,0.69541,0.3495,0.00272,0.05621,0.94309,0.86667,0.92315,0.64183,0.93218,0.86811,0.93325,0.60543,1.01861,1.02827,0.5809,0.00491,0,0.0017855,0.0017855,0.0017855
67,131.906,0.71007,0.81613,0.34244,0.00231,0.05939,0.91842,0.90853,0.92362,0.66241,0.92176,0.86811,0.93105,0.59798,0.9691,1.09109,0.56526,0.00467,0,0.0017822,0.0017822,0.0017822
68,133.677,0.73366,0.85692,0.41336,0.00207,0.24068,0.91046,0.89474,0.91384,0.68635,0.91014,0.85293,0.89846,0.56871,0.92777,1.21721,0.57787,0.00449,0,0.0017789,0.0017789,0.0017789
69,135.602,0.68057,0.753,0.34543,0.00216,0.05507,0.91668,0.88791,0.90154,0.67033,0.90925,0.8807,0.90326,0.57815,1.00057,1.24958,0.57237,0.00498,0,0.0017756,0.0017756,0.0017756
70,137.376,0.65379,0.76523,0.35626,0.00179,0.05898,0.91668,0.88791,0.90154,0.67033,0.90925,0.8807,0.90326,0.57815,1.00057,1.24958,0.57237,0.00498,0,0.0017723,0.0017723,0.0017723
71,139.238,0.74301,0.74251,0.33258,0.00287,0.07658,0.92095,0.89123,0.91827,0.64537,0.89805,0.89637,0.9179,0.58508,1.0748,1.19797,0.58687,0.00526,0,0.001769,0.001769,0.001769
72,141.107,0.81107,0.86889,0.43019,0.00406,0.06301,0.91923,0.87851,0.9178,0.64424,0.89937,0.90946,0.93022,0.59547,1.05683,1.08392,0.62787,0.00526,0,0.0017657,0.0017657,0.0017657
73,142.984,0.61606,0.59989,0.26321,0.00198,0.08079,0.91923,0.87851,0.9178,0.64424,0.89937,0.90946,0.93022,0.59547,1.05683,1.08392,0.62787,0.00526,0,0.0017624,0.0017624,0.0017624
74,144.894,0.76668,0.80644,0.34769,0.00205,0.05465,0.90831,0.90377,0.91703,0.65121,0.93124,0.91579,0.95427,0.60292,1.00004,1.1081,0.57562,0.0051,0,0.0017591,0.0017591,0.0017591
75,146.764,0.73441,0.7592,0.32808,0.00212,0.0593,0.88934,0.87419,0.90079,0.65064,0.93117,0.90526,0.94813,0.59035,0.98013,1.29142,0.59811,0.00505,0,0.0017558,0.0017558,0.0017558
76,148.658,0.68719,0.72132,0.32576,0.0021,0.05752,0.89688,0.88498,0.89869,0.65616,0.90847,0.90547,0.92765,0.57255,0.9558,1.34146,0.66338,0.00474,0,0.0017525,0.0017525,0.0017525
77,150.554,0.75153,0.80597,0.37398,0.00268,0.0545,0.89688,0.88498,0.89869,0.65616,0.90847,0.90547,0.92765,0.57255,0.9558,1.34146,0.66338,0.00474,0,0.0017492,0.0017492,0.0017492
78,152.26,0.69709,0.71082,0.33471,0.0022,0.06538,0.88806,0.85965,0.88819,0.64867,0.89865,0.90526,0.9237,0.55877,0.95142,1.30837,0.68998,0.00479,0,0.0017459,0.0017459,0.0017459
79,154.305,0.64449,0.70538,0.34162,0.00178,0.0608,0.89512,0.87368,0.90416,0.66052,0.91172,0.91228,0.94343,0.5655,0.96465,1.25342,0.6723,0.00496,0,0.0017426,0.0017426,0.0017426
80,156.169,0.68174,0.73365,0.35942,0.00195,0.0685,0.89512,0.87368,0.90416,0.66052,0.91172,0.91228,0.94343,0.5655,0.96465,1.25342,0.6723,0.00496,0,0.0017393,0.0017393,0.0017393
81,157.859,0.7053,0.66718,0.30921,0.00227,0.05297,0.88366,0.87947,0.89284,0.63757,0.90275,0.912,0.93292,0.57086,1.02274,1.29355,0.68763,0.0055,0,0.001736,0.001736,0.001736
82,159.747,0.63039,0.6367,0.29971,0.00181,0.06343,0.89571,0.87395,0.89473,0.65837,0.9065,0.88447,0.92791,0.5729,0.99762,1.40855,0.65759,0.00525,0,0.0017327,0.0017327,0.0017327
83,161.795,0.6537,0.76571,0.36471,0.00168,0.06415,0.88687,0.8802,0.90384,0.66887,0.89393,0.88715,0.92748,0.57904,0.98325,1.41162,0.62252,0.00502,0,0.0017294,0.0017294,0.0017294
84,163.685,0.62919,0.66252,0.31016,0.00217,0.08291,0.88687,0.8802,0.90384,0.66887,0.89393,0.88715,0.92748,0.57904,0.98325,1.41162,0.62252,0.00502,0,0.0017261,0.0017261,0.0017261
85,165.437,0.69401,0.76586,0.32629,0.00201,0.06738,0.8936,0.88407,0.91585,0.69137,0.90326,0.8846,0.93088,0.57476,0.93033,1.38023,0.61738,0.00469,0,0.0017228,0.0017228,0.0017228
86,167.31,0.64536,0.71204,0.31651,0.00179,0.06242,0.89434,0.89097,0.91865,0.68526,0.88777,0.90526,0.93295,0.58408,0.94494,1.33034,0.59225,0.00472,0,0.0017195,0.0017195,0.0017195
87,169.023,0.72582,0.746,0.39974,0.00212,0.05861,0.89434,0.89097,0.91865,0.68526,0.88777,0.90526,0.93295,0.58408,0.94494,1.33034,0.59225,0.00472,0,0.0017162,0.0017162,0.0017162
88,171.047,0.62654,0.7237,0.31635,0.00184,0.07731,0.90019,0.88604,0.91704,0.67865,0.87298,0.90526,0.92606,0.56888,0.96332,1.17785,0.54441,0.00453,0,0.0017129,0.0017129,0.0017129
89,172.842,0.6734,0.66739,0.3693,0.00208,0.09229,0.89639,0.88037,0.90776,0.67122,0.90633,0.88272,0.92353,0.57687,0.95023,1.08556,0.56278,0.00442,0,0.0017096,0.0017096,0.0017096
90,174.678,0.6317,0.70831,0.33902,0.0021,0.1497,0.89237,0.87275,0.90583,0.67879,0.9067,0.88656,0.92936,0.59654,0.91205,1.10168,0.56259,0.00425,0,0.0017063,0.0017063,0.0017063
91,176.502,0.68219,0.73237,0.35525,0.00177,0.0795,0.89237,0.87275,0.90583,0.67879,0.9067,0.88656,0.92936,0.59654,0.91205,1.10168,0.56259,0.00425,0,0.001703,0.001703,0.001703
92,178.507,0.67357,0.75614,0.34459,0.00152,0.05021,0.89443,0.89187,0.91296,0.69049,0.91771,0.89825,0.94198,0.62357,0.89793,0.97535,0.48068,0.0042,0,0.0016997,0.0016997,0.0016997
93,180.443,0.6873,0.81045,0.33635,0.00173,0.06371,0.91036,0.89085,0.92082,0.6854,0.93233,0.91853,0.95783,0.63573,0.94455,0.91566,0.51493,0.00436,0,0.0016964,0.0016964,0.0016964
94,182.304,0.67529,0.78418,0.33805,0.00189,0.05078,0.91036,0.89085,0.92082,0.6854,0.93233,0.91853,0.95783,0.63573,0.94455,0.91566,0.51493,0.00436,0,0.0016931,0.0016931,0.0016931
95,184,0.67542,0.82294,0.38496,0.00181,0.14748,0.89049,0.88445,0.91297,0.67341,0.91518,0.90863,0.94977,0.63208,0.97227,1.0051,0.57947,0.00456,0,0.0016898,0.0016898,0.0016898
96,185.858,0.64719,0.79488,0.3205,0.00178,0.0807,0.89006,0.88056,0.90852,0.67472,0.91431,0.93333,0.95608,0.63643,0.93526,0.96973,0.55722,0.00436,0,0.0016865,0.0016865,0.0016865
97,187.77,0.69366,0.82009,0.36422,0.0022,0.07283,0.91123,0.87018,0.9168,0.66839,0.91004,0.92281,0.94809,0.63351,0.95005,0.94317,0.52259,0.00466,0,0.0016832,0.0016832,0.0016832
98,189.694,0.67002,0.72825,0.33428,0.00173,0.15339,0.91123,0.87018,0.9168,0.66839,0.91004,0.92281,0.94809,0.63351,0.95005,0.94317,0.52259,0.00466,0,0.0016799,0.0016799,0.0016799
99,191.594,0.74412,0.72905,0.31461,0.00211,0.13584,0.89504,0.88772,0.91739,0.65266,0.92778,0.90151,0.94142,0.61991,0.99302,0.84097,0.57616,0.00513,0,0.0016766,0.0016766,0.0016766
100,193.408,0.6621,0.62878,0.32698,0.00218,0.05575,0.88526,0.89334,0.91005,0.65772,0.90986,0.92082,0.94957,0.6203,0.97287,0.83196,0.59253,0.00485,0,0.0016733,0.0016733,0.0016733
101,195.488,0.70566,0.79342,0.34949,0.00202,0.08506,0.89476,0.89494,0.90328,0.66673,0.91939,0.9193,0.95047,0.61493,0.9082,0.9625,0.52828,0.00436,0,0.00167,0.00167,0.00167
